time (ms),grandi (cai),time (ms),grandi (cass),time (ms),grandi (cad)
504.5,0.000107071,504.5,0.000140825,504.5,0.000206634
504.6,0.00010706,504.6,0.000140809,504.6,0.000206623
504.7,0.000107049,504.7,0.000140792,504.7,0.000206612
504.8,0.000107038,504.8,0.000140776,504.8,0.000206601
504.9,0.000107027,504.9,0.000140759,504.9,0.00020659
505,0.000107016,505,0.000140743,505,0.000206579
505.1,0.000107005,505.1,0.000140726,505.1,0.000206568
505.2,0.000106994,505.2,0.00014071,505.2,0.000206557
505.3,0.000106983,505.3,0.000140694,505.3,0.000206547
505.4,0.000106972,505.4,0.000140677,505.4,0.000206536
505.5,0.00010696,505.5,0.000140661,505.5,0.000206525
505.6,0.000106949,505.6,0.000140644,505.6,0.000206514
505.7,0.000106938,505.7,0.000140628,505.7,0.000206503
505.8,0.000106927,505.8,0.000140612,505.8,0.000206492
505.9,0.000106916,505.9,0.000140595,505.9,0.000206481
506,0.000106905,506,0.000140579,506,0.00020647
506.1,0.000106894,506.1,0.000140563,506.1,0.00020646
506.2,0.000106883,506.2,0.000140546,506.2,0.000206449
506.3,0.000106872,506.3,0.00014053,506.3,0.000206438
506.4,0.000106861,506.4,0.000140514,506.4,0.000206427
506.5,0.00010685,506.5,0.000140498,506.5,0.000206416
506.6,0.000106839,506.6,0.000140481,506.6,0.000206405
506.7,0.000106828,506.7,0.000140465,506.7,0.000206395
506.8,0.000106817,506.8,0.000140449,506.8,0.000206384
506.9,0.000106806,506.9,0.000140433,506.9,0.000206373
507,0.000106795,507,0.000140416,507,0.000206362
507.1,0.000106784,507.1,0.0001404,507.1,0.000206352
507.2,0.000106773,507.2,0.000140384,507.2,0.000206341
507.3,0.000106762,507.3,0.000140368,507.3,0.00020633
507.4,0.000106751,507.4,0.000140352,507.4,0.000206319
507.5,0.00010674,507.5,0.000140335,507.5,0.000206309
507.6,0.00010673,507.6,0.000140319,507.6,0.000206298
507.7,0.000106719,507.7,0.000140303,507.7,0.000206287
507.8,0.000106708,507.8,0.000140287,507.8,0.000206276
507.9,0.000106697,507.9,0.000140271,507.9,0.000206266
508,0.000106686,508,0.000140255,508,0.000206255
508.1,0.000106675,508.1,0.000140239,508.1,0.000206244
508.2,0.000106664,508.2,0.000140222,508.2,0.000206234
508.3,0.000106653,508.3,0.000140206,508.3,0.000206223
508.4,0.000106642,508.4,0.00014019,508.4,0.000206212
508.5,0.000106631,508.5,0.000140174,508.5,0.000206201
508.6,0.000106621,508.6,0.000140158,508.6,0.000206191
508.7,0.00010661,508.7,0.000140142,508.7,0.00020618
508.8,0.000106599,508.8,0.000140126,508.8,0.000206169
508.9,0.000106588,508.9,0.00014011,508.9,0.000206159
509,0.000106577,509,0.000140094,509,0.000206148
509.1,0.000106566,509.1,0.000140078,509.1,0.000206138
509.2,0.000106555,509.2,0.000140062,509.2,0.000206127
509.3,0.000106545,509.3,0.000140046,509.3,0.000206116
509.4,0.000106534,509.4,0.00014003,509.4,0.000206106
509.5,0.000106523,509.5,0.000140014,509.5,0.000206095
509.6,0.000106512,509.6,0.000139998,509.6,0.000206085
509.7,0.000106501,509.7,0.000139982,509.7,0.000206074
509.8,0.000106491,509.8,0.000139966,509.8,0.000206063
509.9,0.00010648,509.9,0.00013995,509.9,0.000206053
510,0.000106469,510,0.000139934,510,0.000206042
510.1,0.000106458,510.1,0.000139918,510.1,0.000206032
510.2,0.000106448,510.2,0.000139902,510.2,0.000206021
510.3,0.000106437,510.3,0.000139887,510.3,0.000206011
510.4,0.000106426,510.4,0.000139871,510.4,0.000206
510.5,0.000106415,510.5,0.000139855,510.5,0.000205989
510.6,0.000106405,510.6,0.000139839,510.6,0.000205979
510.7,0.000106394,510.7,0.000139823,510.7,0.000205968
510.8,0.000106383,510.8,0.000139807,510.8,0.000205958
510.9,0.000106372,510.9,0.000139791,510.9,0.000205947
511,0.000106362,511,0.000139775,511,0.000205937
511.1,0.000106351,511.1,0.00013976,511.1,0.000205926
511.2,0.00010634,511.2,0.000139744,511.2,0.000205916
511.3,0.00010633,511.3,0.000139728,511.3,0.000205905
511.4,0.000106319,511.4,0.000139712,511.4,0.000205895
511.5,0.000106308,511.5,0.000139696,511.5,0.000205884
511.6,0.000106298,511.6,0.000139681,511.6,0.000205874
511.7,0.000106287,511.7,0.000139665,511.7,0.000205863
511.8,0.000106276,511.8,0.000139649,511.8,0.000205853
511.9,0.000106266,511.9,0.000139633,511.9,0.000205843
512,0.000106255,512,0.000139618,512,0.000205832
512.1,0.000106244,512.1,0.000139602,512.1,0.000205822
512.2,0.000106234,512.2,0.000139586,512.2,0.000205811
512.3,0.000106223,512.3,0.000139571,512.3,0.000205801
512.4,0.000106212,512.4,0.000139555,512.4,0.00020579
512.5,0.000106202,512.5,0.000139539,512.5,0.00020578
512.6,0.000106191,512.6,0.000139524,512.6,0.00020577
512.7,0.000106181,512.7,0.000139508,512.7,0.000205759
512.8,0.00010617,512.8,0.000139492,512.8,0.000205749
512.9,0.000106159,512.9,0.000139477,512.9,0.000205738
513,0.000106149,513,0.000139461,513,0.000205728
513.1,0.000106138,513.1,0.000139445,513.1,0.000205718
513.2,0.000106128,513.2,0.00013943,513.2,0.000205707
513.3,0.000106117,513.3,0.000139414,513.3,0.000205697
513.4,0.000106107,513.4,0.000139398,513.4,0.000205687
513.5,0.000106096,513.5,0.000139383,513.5,0.000205676
513.6,0.000106085,513.6,0.000139367,513.6,0.000205666
513.7,0.000106075,513.7,0.000139352,513.7,0.000205656
513.8,0.000106064,513.8,0.000139336,513.8,0.000205645
513.9,0.000106054,513.9,0.000139321,513.9,0.000205635
514,0.000106043,514,0.000139305,514,0.000205625
514.1,0.000106033,514.1,0.00013929,514.1,0.000205614
514.2,0.000106022,514.2,0.000139274,514.2,0.000205604
514.3,0.000106012,514.3,0.000139259,514.3,0.000205594
514.4,0.000106001,514.4,0.000139243,514.4,0.000205584
514.5,0.000105991,514.5,0.000139228,514.5,0.000205573
514.6,0.00010598,514.6,0.000139212,514.6,0.000205563
514.7,0.00010597,514.7,0.000139197,514.7,0.000205553
514.8,0.000105959,514.8,0.000139181,514.8,0.000205543
514.9,0.000105949,514.9,0.000139166,514.9,0.000205532
515,0.000105939,515,0.00013915,515,0.000205522
515.1,0.000105928,515.1,0.000139135,515.1,0.000205512
515.2,0.000105918,515.2,0.000139119,515.2,0.000205502
515.3,0.000105907,515.3,0.000139104,515.3,0.000205491
515.4,0.000105897,515.4,0.000139089,515.4,0.000205481
515.5,0.000105886,515.5,0.000139073,515.5,0.000205471
515.6,0.000105876,515.6,0.000139058,515.6,0.000205461
515.7,0.000105865,515.7,0.000139042,515.7,0.000205451
515.8,0.000105855,515.8,0.000139027,515.8,0.00020544
515.9,0.000105845,515.9,0.000139012,515.9,0.00020543
516,0.000105834,516,0.000138996,516,0.00020542
516.1,0.000105824,516.1,0.000138981,516.1,0.00020541
516.2,0.000105814,516.2,0.000138966,516.2,0.0002054
516.3,0.000105803,516.3,0.00013895,516.3,0.000205389
516.4,0.000105793,516.4,0.000138935,516.4,0.000205379
516.5,0.000105782,516.5,0.00013892,516.5,0.000205369
516.6,0.000105772,516.6,0.000138904,516.6,0.000205359
516.7,0.000105762,516.7,0.000138889,516.7,0.000205349
516.8,0.000105751,516.8,0.000138874,516.8,0.000205339
516.9,0.000105741,516.9,0.000138859,516.9,0.000205329
517,0.000105731,517,0.000138843,517,0.000205319
517.1,0.00010572,517.1,0.000138828,517.1,0.000205308
517.2,0.00010571,517.2,0.000138813,517.2,0.000205298
517.3,0.0001057,517.3,0.000138798,517.3,0.000205288
517.4,0.000105689,517.4,0.000138782,517.4,0.000205278
517.5,0.000105679,517.5,0.000138767,517.5,0.000205268
517.6,0.000105669,517.6,0.000138752,517.6,0.000205258
517.7,0.000105658,517.7,0.000138737,517.7,0.000205248
517.8,0.000105648,517.8,0.000138722,517.8,0.000205238
517.9,0.000105638,517.9,0.000138706,517.9,0.000205228
518,0.000105628,518,0.000138691,518,0.000205218
518.1,0.000105617,518.1,0.000138676,518.1,0.000205208
518.2,0.000105607,518.2,0.000138661,518.2,0.000205198
518.3,0.000105597,518.3,0.000138646,518.3,0.000205188
518.4,0.000105587,518.4,0.000138631,518.4,0.000205178
518.5,0.000105576,518.5,0.000138615,518.5,0.000205168
518.6,0.000105566,518.6,0.0001386,518.6,0.000205158
518.7,0.000105556,518.7,0.000138585,518.7,0.000205148
518.8,0.000105546,518.8,0.00013857,518.8,0.000205138
518.9,0.000105535,518.9,0.000138555,518.9,0.000205128
519,0.000105525,519,0.00013854,519,0.000205118
519.1,0.000105515,519.1,0.000138525,519.1,0.000205108
519.2,0.000105505,519.2,0.00013851,519.2,0.000205098
519.3,0.000105495,519.3,0.000138495,519.3,0.000205088
519.4,0.000105484,519.4,0.00013848,519.4,0.000205078
519.5,0.000105474,519.5,0.000138465,519.5,0.000205068
519.6,0.000105464,519.6,0.00013845,519.6,0.000205058
519.7,0.000105454,519.7,0.000138435,519.7,0.000205048
519.8,0.000105444,519.8,0.00013842,519.8,0.000205038
519.9,0.000105434,519.9,0.000138405,519.9,0.000205028
520,0.000105424,520,0.00013839,520,0.000205018
520.1,0.000105413,520.1,0.000138375,520.1,0.000205008
520.2,0.000105403,520.2,0.00013836,520.2,0.000204998
520.3,0.000105393,520.3,0.000138345,520.3,0.000204988
520.4,0.000105383,520.4,0.00013833,520.4,0.000204979
520.5,0.000105373,520.5,0.000138315,520.5,0.000204969
520.6,0.000105363,520.6,0.0001383,520.6,0.000204959
520.7,0.000105353,520.7,0.000138285,520.7,0.000204949
520.8,0.000105343,520.8,0.00013827,520.8,0.000204939
520.9,0.000105332,520.9,0.000138255,520.9,0.000204929
521,0.000105322,521,0.00013824,521,0.000204919
521.1,0.000105312,521.1,0.000138226,521.1,0.000204909
521.2,0.000105302,521.2,0.000138211,521.2,0.0002049
521.3,0.000105292,521.3,0.000138196,521.3,0.00020489
521.4,0.000105282,521.4,0.000138181,521.4,0.00020488
521.5,0.000105272,521.5,0.000138166,521.5,0.00020487
521.6,0.000105262,521.6,0.000138151,521.6,0.00020486
521.7,0.000105252,521.7,0.000138136,521.7,0.00020485
521.8,0.000105242,521.8,0.000138122,521.8,0.000204841
521.9,0.000105232,521.9,0.000138107,521.9,0.000204831
522,0.000105222,522,0.000138092,522,0.000204821
522.1,0.000105212,522.1,0.000138077,522.1,0.000204811
522.2,0.000105202,522.2,0.000138062,522.2,0.000204801
522.3,0.000105192,522.3,0.000138048,522.3,0.000204792
522.4,0.000105182,522.4,0.000138033,522.4,0.000204782
522.5,0.000105172,522.5,0.000138018,522.5,0.000204772
522.6,0.000105162,522.6,0.000138003,522.6,0.000204762
522.7,0.000105152,522.7,0.000137989,522.7,0.000204753
522.8,0.000105142,522.8,0.000137974,522.8,0.000204743
522.9,0.000105132,522.9,0.000137959,522.9,0.000204733
523,0.000105122,523,0.000137945,523,0.000204723
523.1,0.000105112,523.1,0.00013793,523.1,0.000204714
523.2,0.000105102,523.2,0.000137915,523.2,0.000204704
523.3,0.000105092,523.3,0.0001379,523.3,0.000204694
523.4,0.000105082,523.4,0.000137886,523.4,0.000204684
523.5,0.000105072,523.5,0.000137871,523.5,0.000204675
523.6,0.000105062,523.6,0.000137856,523.6,0.000204665
523.7,0.000105052,523.7,0.000137842,523.7,0.000204655
523.8,0.000105042,523.8,0.000137827,523.8,0.000204646
523.9,0.000105032,523.9,0.000137812,523.9,0.000204636
524,0.000105022,524,0.000137798,524,0.000204626
524.1,0.000105012,524.1,0.000137783,524.1,0.000204617
524.2,0.000105003,524.2,0.000137769,524.2,0.000204607
524.3,0.000104993,524.3,0.000137754,524.3,0.000204597
524.4,0.000104983,524.4,0.000137739,524.4,0.000204588
524.5,0.000104973,524.5,0.000137725,524.5,0.000204578
524.6,0.000104963,524.6,0.00013771,524.6,0.000204568
524.7,0.000104953,524.7,0.000137696,524.7,0.000204559
524.8,0.000104943,524.8,0.000137681,524.8,0.000204549
524.9,0.000104933,524.9,0.000137667,524.9,0.000204539
525,0.000104924,525,0.000137652,525,0.00020453
525.1,0.000104914,525.1,0.000137638,525.1,0.00020452
525.2,0.000104904,525.2,0.000137623,525.2,0.000204511
525.3,0.000104894,525.3,0.000137609,525.3,0.000204501
525.4,0.000104884,525.4,0.000137594,525.4,0.000204491
525.5,0.000104874,525.5,0.00013758,525.5,0.000204482
525.6,0.000104865,525.6,0.000137565,525.6,0.000204472
525.7,0.000104855,525.7,0.000137551,525.7,0.000204463
525.8,0.000104845,525.8,0.000137536,525.8,0.000204453
525.9,0.000104835,525.9,0.000137522,525.9,0.000204444
526,0.000104825,526,0.000137507,526,0.000204434
526.1,0.000104816,526.1,0.000137493,526.1,0.000204424
526.2,0.000104806,526.2,0.000137478,526.2,0.000204415
526.3,0.000104796,526.3,0.000137464,526.3,0.000204405
526.4,0.000104786,526.4,0.00013745,526.4,0.000204396
526.5,0.000104776,526.5,0.000137435,526.5,0.000204386
526.6,0.000104767,526.6,0.000137421,526.6,0.000204377
526.7,0.000104757,526.7,0.000137406,526.7,0.000204367
526.8,0.000104747,526.8,0.000137392,526.8,0.000204358
526.9,0.000104737,526.9,0.000137378,526.9,0.000204348
527,0.000104728,527,0.000137363,527,0.000204339
527.1,0.000104718,527.1,0.000137349,527.1,0.000204329
527.2,0.000104708,527.2,0.000137334,527.2,0.00020432
527.3,0.000104699,527.3,0.00013732,527.3,0.00020431
527.4,0.000104689,527.4,0.000137306,527.4,0.000204301
527.5,0.000104679,527.5,0.000137292,527.5,0.000204291
527.6,0.000104669,527.6,0.000137277,527.6,0.000204282
527.7,0.00010466,527.7,0.000137263,527.7,0.000204272
527.8,0.00010465,527.8,0.000137249,527.8,0.000204263
527.9,0.00010464,527.9,0.000137234,527.9,0.000204254
528,0.000104631,528,0.00013722,528,0.000204244
528.1,0.000104621,528.1,0.000137206,528.1,0.000204235
528.2,0.000104611,528.2,0.000137192,528.2,0.000204225
528.3,0.000104602,528.3,0.000137177,528.3,0.000204216
528.4,0.000104592,528.4,0.000137163,528.4,0.000204206
528.5,0.000104582,528.5,0.000137149,528.5,0.000204197
528.6,0.000104573,528.6,0.000137135,528.6,0.000204188
528.7,0.000104563,528.7,0.00013712,528.7,0.000204178
528.8,0.000104553,528.8,0.000137106,528.8,0.000204169
528.9,0.000104544,528.9,0.000137092,528.9,0.000204159
529,0.000104534,529,0.000137078,529,0.00020415
529.1,0.000104525,529.1,0.000137064,529.1,0.000204141
529.2,0.000104515,529.2,0.000137049,529.2,0.000204131
529.3,0.000104505,529.3,0.000137035,529.3,0.000204122
529.4,0.000104496,529.4,0.000137021,529.4,0.000204113
529.5,0.000104486,529.5,0.000137007,529.5,0.000204103
529.6,0.000104477,529.6,0.000136993,529.6,0.000204094
529.7,0.000104467,529.7,0.000136979,529.7,0.000204084
529.8,0.000104457,529.8,0.000136965,529.8,0.000204075
529.9,0.000104448,529.9,0.00013695,529.9,0.000204066
530,0.000104438,530,0.000136936,530,0.000204056
530.1,0.000104429,530.1,0.000136922,530.1,0.000204047
530.2,0.000104419,530.2,0.000136908,530.2,0.000204038
530.3,0.00010441,530.3,0.000136894,530.3,0.000204029
530.4,0.0001044,530.4,0.00013688,530.4,0.000204019
530.5,0.000104391,530.5,0.000136866,530.5,0.00020401
530.6,0.000104381,530.6,0.000136852,530.6,0.000204001
530.7,0.000104371,530.7,0.000136838,530.7,0.000203991
530.8,0.000104362,530.8,0.000136824,530.8,0.000203982
530.9,0.000104352,530.9,0.00013681,530.9,0.000203973
531,0.000104343,531,0.000136796,531,0.000203964
531.1,0.000104333,531.1,0.000136782,531.1,0.000203954
531.2,0.000104324,531.2,0.000136768,531.2,0.000203945
531.3,0.000104314,531.3,0.000136754,531.3,0.000203936
531.4,0.000104305,531.4,0.00013674,531.4,0.000203927
531.5,0.000104295,531.5,0.000136726,531.5,0.000203917
531.6,0.000104286,531.6,0.000136712,531.6,0.000203908
531.7,0.000104277,531.7,0.000136698,531.7,0.000203899
531.8,0.000104267,531.8,0.000136684,531.8,0.00020389
531.9,0.000104258,531.9,0.00013667,531.9,0.00020388
532,0.000104248,532,0.000136656,532,0.000203871
532.1,0.000104239,532.1,0.000136642,532.1,0.000203862
532.2,0.000104229,532.2,0.000136628,532.2,0.000203853
532.3,0.00010422,532.3,0.000136614,532.3,0.000203844
532.4,0.00010421,532.4,0.0001366,532.4,0.000203834
532.5,0.000104201,532.5,0.000136586,532.5,0.000203825
532.6,0.000104192,532.6,0.000136572,532.6,0.000203816
532.7,0.000104182,532.7,0.000136559,532.7,0.000203807
532.8,0.000104173,532.8,0.000136545,532.8,0.000203798
532.9,0.000104163,532.9,0.000136531,532.9,0.000203789
533,0.000104154,533,0.000136517,533,0.000203779
533.1,0.000104145,533.1,0.000136503,533.1,0.00020377
533.2,0.000104135,533.2,0.000136489,533.2,0.000203761
533.3,0.000104126,533.3,0.000136475,533.3,0.000203752
533.4,0.000104116,533.4,0.000136462,533.4,0.000203743
533.5,0.000104107,533.5,0.000136448,533.5,0.000203734
533.6,0.000104098,533.6,0.000136434,533.6,0.000203725
533.7,0.000104088,533.7,0.00013642,533.7,0.000203716
533.8,0.000104079,533.8,0.000136406,533.8,0.000203706
533.9,0.00010407,533.9,0.000136393,533.9,0.000203697
534,0.00010406,534,0.000136379,534,0.000203688
534.1,0.000104051,534.1,0.000136365,534.1,0.000203679
534.2,0.000104042,534.2,0.000136351,534.2,0.00020367
534.3,0.000104032,534.3,0.000136338,534.3,0.000203661
534.4,0.000104023,534.4,0.000136324,534.4,0.000203652
534.5,0.000104014,534.5,0.00013631,534.5,0.000203643
534.6,0.000104004,534.6,0.000136296,534.6,0.000203634
534.7,0.000103995,534.7,0.000136283,534.7,0.000203625
534.8,0.000103986,534.8,0.000136269,534.8,0.000203616
534.9,0.000103976,534.9,0.000136255,534.9,0.000203607
535,0.000103967,535,0.000136242,535,0.000203598
535.1,0.000103958,535.1,0.000136228,535.1,0.000203589
535.2,0.000103949,535.2,0.000136214,535.2,0.000203579
535.3,0.000103939,535.3,0.000136201,535.3,0.00020357
535.4,0.00010393,535.4,0.000136187,535.4,0.000203561
535.5,0.000103921,535.5,0.000136173,535.5,0.000203552
535.6,0.000103911,535.6,0.00013616,535.6,0.000203543
535.7,0.000103902,535.7,0.000136146,535.7,0.000203534
535.8,0.000103893,535.8,0.000136132,535.8,0.000203525
535.9,0.000103884,535.9,0.000136119,535.9,0.000203516
536,0.000103875,536,0.000136105,536,0.000203507
536.1,0.000103865,536.1,0.000136092,536.1,0.000203498
536.2,0.000103856,536.2,0.000136078,536.2,0.000203489
536.3,0.000103847,536.3,0.000136064,536.3,0.000203481
536.4,0.000103838,536.4,0.000136051,536.4,0.000203472
536.5,0.000103828,536.5,0.000136037,536.5,0.000203463
536.6,0.000103819,536.6,0.000136024,536.6,0.000203454
536.7,0.00010381,536.7,0.00013601,536.7,0.000203445
536.8,0.000103801,536.8,0.000135997,536.8,0.000203436
536.9,0.000103792,536.9,0.000135983,536.9,0.000203427
537,0.000103782,537,0.000135969,537,0.000203418
537.1,0.000103773,537.1,0.000135956,537.1,0.000203409
537.2,0.000103764,537.2,0.000135942,537.2,0.0002034
537.3,0.000103755,537.3,0.000135929,537.3,0.000203391
537.4,0.000103746,537.4,0.000135915,537.4,0.000203382
537.5,0.000103737,537.5,0.000135902,537.5,0.000203373
537.6,0.000103728,537.6,0.000135888,537.6,0.000203364
537.7,0.000103718,537.7,0.000135875,537.7,0.000203356
537.8,0.000103709,537.8,0.000135861,537.8,0.000203347
537.9,0.0001037,537.9,0.000135848,537.9,0.000203338
538,0.000103691,538,0.000135835,538,0.000203329
538.1,0.000103682,538.1,0.000135821,538.1,0.00020332
538.2,0.000103673,538.2,0.000135808,538.2,0.000203311
538.3,0.000103664,538.3,0.000135794,538.3,0.000203302
538.4,0.000103655,538.4,0.000135781,538.4,0.000203293
538.5,0.000103645,538.5,0.000135767,538.5,0.000203285
538.6,0.000103636,538.6,0.000135754,538.6,0.000203276
538.7,0.000103627,538.7,0.000135741,538.7,0.000203267
538.8,0.000103618,538.8,0.000135727,538.8,0.000203258
538.9,0.000103609,538.9,0.000135714,538.9,0.000203249
539,0.0001036,539,0.000135701,539,0.00020324
539.1,0.000103591,539.1,0.000135687,539.1,0.000203232
539.2,0.000103582,539.2,0.000135674,539.2,0.000203223
539.3,0.000103573,539.3,0.00013566,539.3,0.000203214
539.4,0.000103564,539.4,0.000135647,539.4,0.000203205
539.5,0.000103555,539.5,0.000135634,539.5,0.000203196
539.6,0.000103546,539.6,0.00013562,539.6,0.000203188
539.7,0.000103537,539.7,0.000135607,539.7,0.000203179
539.8,0.000103528,539.8,0.000135594,539.8,0.00020317
539.9,0.000103519,539.9,0.000135581,539.9,0.000203161
540,0.00010351,540,0.000135567,540,0.000203152
540.1,0.000103501,540.1,0.000135554,540.1,0.000203144
540.2,0.000103492,540.2,0.000135541,540.2,0.000203135
540.3,0.000103483,540.3,0.000135527,540.3,0.000203126
540.4,0.000103474,540.4,0.000135514,540.4,0.000203117
540.5,0.000103465,540.5,0.000135501,540.5,0.000203109
540.6,0.000103456,540.6,0.000135488,540.6,0.0002031
540.7,0.000103447,540.7,0.000135474,540.7,0.000203091
540.8,0.000103438,540.8,0.000135461,540.8,0.000203082
540.9,0.000103429,540.9,0.000135448,540.9,0.000203074
541,0.00010342,541,0.000135435,541,0.000203065
541.1,0.000103411,541.1,0.000135422,541.1,0.000203056
541.2,0.000103402,541.2,0.000135408,541.2,0.000203048
541.3,0.000103393,541.3,0.000135395,541.3,0.000203039
541.4,0.000103384,541.4,0.000135382,541.4,0.00020303
541.5,0.000103375,541.5,0.000135369,541.5,0.000203022
541.6,0.000103366,541.6,0.000135356,541.6,0.000203013
541.7,0.000103357,541.7,0.000135342,541.7,0.000203004
541.8,0.000103348,541.8,0.000135329,541.8,0.000202996
