Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-4.01,0.0927711,-4.01,0.0927708,-4.01,0.0927697,-4.01,0.0927666,-4.01,0.0927558,-4.01,0.0927248,-4.01,0.0926168,-4.01,0.0923093,-4.01,0.0912492,-4.01,0.0883501,-4.01,0.0795077,-4.01,0.061823,-4.01,0.0347434,-4.01,0.0154007,-4.01,0.00518198,-4.01,0.0017471,-4.01,0.000480365,-4.01,0.000111938
-2.01,0.0712537,-2.01,0.0712535,-2.01,0.0712527,-2.01,0.0712503,-2.01,0.071242,-2.01,0.0712182,-2.01,0.0711352,-2.01,0.0708991,-2.01,0.0700848,-2.01,0.0678581,-2.01,0.0610667,-2.01,0.0474838,-2.01,0.026685,-2.01,0.0118287,-2.01,0.00398007,-2.01,0.00134188,-2.01,0.000368949,-2.01,0.0000859752
-0.01,0.0545376,-0.01,0.0545375,-0.01,0.0545368,-0.01,0.054535,-0.01,0.0545286,-0.01,0.0545105,-0.01,0.0544469,-0.01,0.0542662,-0.01,0.053643,-0.01,0.0519386,-0.01,0.0467405,-0.01,0.0363441,-0.01,0.0204247,-0.01,0.00905367,-0.01,0.00304635,-0.01,0.00102707,-0.01,0.000282394,-0.01,0.0000658054
1.99,0.0416764,1.99,0.0416763,1.99,0.0416758,1.99,0.0416744,1.99,0.0416695,1.99,0.0416556,1.99,0.0416071,1.99,0.041469,1.99,0.0409927,1.99,0.0396903,1.99,0.035718,1.99,0.0277733,1.99,0.0156081,1.99,0.00691861,1.99,0.00232795,1.99,0.000784867,1.99,0.000215799,1.99,0.000050287
3.99,0.0318568,3.99,0.0318567,3.99,0.0318563,3.99,0.0318553,3.99,0.0318516,3.99,0.0318409,3.99,0.0318038,3.99,0.0316983,3.99,0.0313342,3.99,0.0303387,3.99,0.0273023,3.99,0.0212295,3.99,0.0119306,3.99,0.00528848,3.99,0.00177945,3.99,0.00059994,3.99,0.000164953,3.99,0.0000384386
5.99,0.0243995,5.99,0.0243994,5.99,0.0243991,5.99,0.0243983,5.99,0.0243955,5.99,0.0243873,5.99,0.0243589,5.99,0.0242781,5.99,0.0239992,5.99,0.0232367,5.99,0.0209111,5.99,0.0162599,5.99,0.00913777,5.99,0.00405051,5.99,0.0013629,5.99,0.000459501,5.99,0.00012634,5.99,0.0000294406
7.99,0.0187571,7.99,0.0187571,7.99,0.0187569,7.99,0.0187562,7.99,0.018754,7.99,0.0187478,7.99,0.0187259,7.99,0.0186638,7.99,0.0184494,7.99,0.0178633,7.99,0.0160755,7.99,0.0124998,7.99,0.00702467,7.99,0.00311383,7.99,0.00104773,7.99,0.000353242,7.99,0.0000971237,7.99,0.0000226325
9.99,0.0144974,9.99,0.0144973,9.99,0.0144972,9.99,0.0144967,9.99,0.014495,9.99,0.0144902,9.99,0.0144733,9.99,0.0144252,9.99,0.0142596,9.99,0.0138065,9.99,0.0124247,9.99,0.00966111,9.99,0.00542936,9.99,0.00240668,9.99,0.00080979,9.99,0.000273021,9.99,0.0000750668,9.99,0.0000174926
11.99,0.0112843,11.99,0.0112843,11.99,0.0112842,11.99,0.0112838,11.99,0.0112825,11.99,0.0112787,11.99,0.0112656,11.99,0.0112282,11.99,0.0110992,11.99,0.0107466,11.99,0.00967102,11.99,0.00751992,11.99,0.00422605,11.99,0.00187329,11.99,0.000630316,11.99,0.000212511,11.99,0.0000584298,11.99,0.0000136157
13.99,0.00886028,13.99,0.00886025,13.99,0.00886015,13.99,0.00885985,13.99,0.00885882,13.99,0.00885587,13.99,0.00884554,13.99,0.00881618,13.99,0.00871493,13.99,0.00843804,13.99,0.00759354,13.99,0.00590453,13.99,0.00331823,13.99,0.00147088,13.99,0.000494915,13.99,0.00016686,13.99,0.0000458782,13.99,0.0000106909
15.99,0.00702948,15.99,0.00702945,15.99,0.00702937,15.99,0.00702914,15.99,0.00702831,15.99,0.00702597,15.99,0.00701778,15.99,0.00699449,15.99,0.00691416,15.99,0.00669448,15.99,0.00602448,15.99,0.00468447,15.99,0.00263258,15.99,0.00116695,15.99,0.00039265,15.99,0.000132382,15.99,0.0000363983,15.99,0.0000084818
17.99,0.0056441,17.99,0.00564408,17.99,0.00564401,17.99,0.00564382,17.99,0.00564316,17.99,0.00564128,17.99,0.00563471,17.99,0.005616,17.99,0.00555151,17.99,0.00537513,17.99,0.00483717,17.99,0.00376125,17.99,0.00211375,17.99,0.000936964,17.99,0.000315266,17.99,0.000106292,17.99,0.0000292249,17.99,0.0000068102
19.99,0.00459321,19.99,0.00459319,19.99,0.00459314,19.99,0.00459299,19.99,0.00459245,19.99,0.00459092,19.99,0.00458557,19.99,0.00457035,19.99,0.00451786,19.99,0.00437432,19.99,0.00393652,19.99,0.00306093,19.99,0.00172019,19.99,0.000762509,19.99,0.000256566,19.99,0.0000865012,19.99,0.0000237834,19.99,0.00000554219
21.99,0.00379372,21.99,0.0037937,21.99,0.00379366,21.99,0.00379353,21.99,0.00379309,21.99,0.00379183,21.99,0.00378741,21.99,0.00377483,21.99,0.00373148,21.99,0.00361293,21.99,0.00325133,21.99,0.00252815,21.99,0.00142077,21.99,0.000629787,21.99,0.000211908,21.99,0.0000714448,21.99,0.0000196437,21.99,0.00000457752
23.99,0.00318354,23.99,0.00318353,23.99,0.00318349,23.99,0.00318338,23.99,0.00318301,23.99,0.00318195,23.99,0.00317824,23.99,0.00316769,23.99,0.00313131,23.99,0.00303183,23.99,0.00272839,23.99,0.00212152,23.99,0.00119225,23.99,0.000528492,23.99,0.000177825,23.99,0.0000599536,23.99,0.0000164842,23.99,0.00000384127
25.99,0.00271617,25.99,0.00271616,25.99,0.00271613,25.99,0.00271604,25.99,0.00271572,25.99,0.00271481,25.99,0.00271165,25.99,0.00270265,25.99,0.00267161,25.99,0.00258673,25.99,0.00232784,25.99,0.00181006,25.99,0.00101722,25.99,0.000450905,25.99,0.000151719,25.99,0.0000511519,25.99,0.0000140642,25.99,0.00000327734
27.99,0.00235694,27.99,0.00235693,27.99,0.0023569,27.99,0.00235682,27.99,0.00235655,27.99,0.00235576,27.99,0.00235301,27.99,0.0023452,27.99,0.00231827,27.99,0.00224462,27.99,0.00201997,27.99,0.00157067,27.99,0.000882687,27.99,0.00039127,27.99,0.000131653,27.99,0.0000443867,27.99,0.0000122041,27.99,0.00000284389
# x axis: Inactivation: Test Potentials (mV); y axis: Inactivation: Normalised peak I_{CaL} current (dimensionless)
