Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899,-10.01,0.111899
-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509,-8.01,0.106509
-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839,-6.01,0.102839
-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346,-4.01,0.100346
-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528,-2.01,0.0986528
-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023,-0.01,0.0975023
1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188,1.99,0.0967188
3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834,3.99,0.0961834
5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151,5.99,0.0958151
7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604,7.99,0.0955604
