Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-22.01,0.0449241,-22.01,0.0449241,-22.01,0.0449241,-22.01,0.044924,-22.01,0.0449239,-22.01,0.0449235,-22.01,0.044922,-22.01,0.0449177,-22.01,0.0449027,-22.01,0.0448586,-22.01,0.044674,-22.01,0.0225725,-22.01,0.00922718,-22.01,0.00717147,-22.01,0.00697802,-22.01,0.00690526,-22.01,0.00665062,-22.01,0.00592308
-20.01,0.0337087,-20.01,0.0337087,-20.01,0.0337087,-20.01,0.0337087,-20.01,0.0337086,-20.01,0.0337083,-20.01,0.0337071,-20.01,0.033704,-20.01,0.0336927,-20.01,0.0336596,-20.01,0.0335211,-20.01,0.0169372,-20.01,0.0069236,-20.01,0.0053811,-20.01,0.00523594,-20.01,0.00518135,-20.01,0.00499028,-20.01,0.00444438
-18.01,0.0258843,-18.01,0.0258843,-18.01,0.0258842,-18.01,0.0258842,-18.01,0.0258841,-18.01,0.0258839,-18.01,0.025883,-18.01,0.0258806,-18.01,0.0258719,-18.01,0.0258465,-18.01,0.0257402,-18.01,0.0130058,-18.01,0.0053165,-18.01,0.00413204,-18.01,0.00402058,-18.01,0.00397865,-18.01,0.00383194,-18.01,0.00341275
-16.01,0.0204152,-16.01,0.0204152,-16.01,0.0204151,-16.01,0.0204151,-16.01,0.0204151,-16.01,0.0204149,-16.01,0.0204142,-16.01,0.0204123,-16.01,0.0204054,-16.01,0.0203854,-16.01,0.0203015,-16.01,0.0102578,-16.01,0.00419317,-16.01,0.00325898,-16.01,0.00317107,-16.01,0.003138,-16.01,0.00302229,-16.01,0.00269167
-14.01,0.0165821,-14.01,0.0165821,-14.01,0.0165821,-14.01,0.016582,-14.01,0.016582,-14.01,0.0165818,-14.01,0.0165813,-14.01,0.0165797,-14.01,0.0165742,-14.01,0.0165579,-14.01,0.0164898,-14.01,0.00833179,-14.01,0.00340587,-14.01,0.00264708,-14.01,0.00257568,-14.01,0.00254882,-14.01,0.00245483,-14.01,0.00218629
-12.01,0.0138894,-12.01,0.0138894,-12.01,0.0138894,-12.01,0.0138894,-12.01,0.0138893,-12.01,0.0138892,-12.01,0.0138887,-12.01,0.0138874,-12.01,0.0138828,-12.01,0.0138691,-12.01,0.0138121,-12.01,0.00697883,-12.01,0.00285281,-12.01,0.00221723,-12.01,0.00215742,-12.01,0.00213493,-12.01,0.0020562,-12.01,0.00183126
-10.01,0.011996,-10.01,0.011996,-10.01,0.011996,-10.01,0.011996,-10.01,0.0119959,-10.01,0.0119958,-10.01,0.0119954,-10.01,0.0119943,-10.01,0.0119903,-10.01,0.0119785,-10.01,0.0119292,-10.01,0.00602748,-10.01,0.00246391,-10.01,0.00191498,-10.01,0.00186332,-10.01,0.0018439,-10.01,0.0017759,-10.01,0.00158163
-8.01,0.0106668,-8.01,0.0106668,-8.01,0.0106668,-8.01,0.0106668,-8.01,0.0106667,-8.01,0.0106666,-8.01,0.0106663,-8.01,0.0106653,-8.01,0.0106617,-8.01,0.0106512,-8.01,0.0106074,-8.01,0.00535962,-8.01,0.00219091,-8.01,0.0017028,-8.01,0.00165686,-8.01,0.00163959,-8.01,0.00157913,-8.01,0.00140638
-6.01,0.00974016,-6.01,0.00974016,-6.01,0.00974016,-6.01,0.00974015,-6.01,0.00974012,-6.01,0.00974003,-6.01,0.0097397,-6.01,0.00973878,-6.01,0.00973553,-6.01,0.00972596,-6.01,0.00968594,-6.01,0.00489403,-6.01,0.00200058,-6.01,0.00155487,-6.01,0.00151293,-6.01,0.00149716,-6.01,0.00144195,-6.01,0.00128421
-4.01,0.00910772,-4.01,0.00910772,-4.01,0.00910772,-4.01,0.00910771,-4.01,0.00910768,-4.01,0.00910759,-4.01,0.00910729,-4.01,0.00910643,-4.01,0.00910339,-4.01,0.00909444,-4.01,0.00905702,-4.01,0.00457625,-4.01,0.00187068,-4.01,0.00145391,-4.01,0.00141469,-4.01,0.00139994,-4.01,0.00134832,-4.01,0.00120082
