environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
813.5,-6.28816e-5,-81.4196
813.6,-6.28816e-5,-81.4196
813.7,-6.28815e-5,-81.4196
813.8,-6.28815e-5,-81.4196
813.9,-6.28815e-5,-81.4196
814,-6.28814e-5,-81.4196
814.1,-6.28814e-5,-81.4196
814.2,-6.28813e-5,-81.4197
814.3,-6.28813e-5,-81.4197
814.4,-6.28812e-5,-81.4197
814.5,-6.28812e-5,-81.4197
814.6,-6.28811e-5,-81.4197
814.7,-6.28811e-5,-81.4197
814.8,-6.2881e-5,-81.4197
814.9,-6.2881e-5,-81.4197
815,-6.2881e-5,-81.4197
815.1,-6.28809e-5,-81.4197
815.2,-6.28809e-5,-81.4197
815.3,-6.28808e-5,-81.4197
815.4,-6.28808e-5,-81.4197
815.5,-6.28807e-5,-81.4198
815.6,-6.28807e-5,-81.4198
815.7,-6.28806e-5,-81.4198
815.8,-6.28806e-5,-81.4198
815.9,-6.28806e-5,-81.4198
816,-6.28805e-5,-81.4198
816.1,-6.28805e-5,-81.4198
816.2,-6.28804e-5,-81.4198
816.3,-6.28804e-5,-81.4198
816.4,-6.28803e-5,-81.4198
816.5,-6.28803e-5,-81.4198
816.6,-6.28802e-5,-81.4198
816.7,-6.28802e-5,-81.4198
816.8,-6.28801e-5,-81.4198
816.9,-6.28801e-5,-81.4199
817,-6.28801e-5,-81.4199
817.1,-6.288e-5,-81.4199
817.2,-6.288e-5,-81.4199
817.3,-6.28799e-5,-81.4199
817.4,-6.28799e-5,-81.4199
817.5,-6.28798e-5,-81.4199
817.6,-6.28798e-5,-81.4199
817.7,-6.28797e-5,-81.4199
817.8,-6.28797e-5,-81.4199
817.9,-6.28797e-5,-81.4199
818,-6.28796e-5,-81.4199
818.1,-6.28796e-5,-81.4199
818.2,-6.28795e-5,-81.4199
818.3,-6.28795e-5,-81.42
818.4,-6.28794e-5,-81.42
818.5,-6.28794e-5,-81.42
818.6,-6.28793e-5,-81.42
818.7,-6.28793e-5,-81.42
818.8,-6.28793e-5,-81.42
818.9,-6.28792e-5,-81.42
819,-6.28792e-5,-81.42
819.1,-6.28791e-5,-81.42
819.2,-6.28791e-5,-81.42
819.3,-6.2879e-5,-81.42
819.4,-6.2879e-5,-81.42
819.5,-6.28789e-5,-81.42
819.6,-6.28789e-5,-81.4201
819.7,-6.28789e-5,-81.4201
819.8,-6.28788e-5,-81.4201
819.9,-6.28788e-5,-81.4201
820,-6.28787e-5,-81.4201
820.1,-6.28787e-5,-81.4201
820.2,-6.28786e-5,-81.4201
820.3,-6.28786e-5,-81.4201
820.4,-6.28786e-5,-81.4201
820.5,-6.28785e-5,-81.4201
820.6,-6.28785e-5,-81.4201
820.7,-6.28784e-5,-81.4201
820.8,-6.28784e-5,-81.4201
820.9,-6.28783e-5,-81.4201
821,-6.28783e-5,-81.4202
821.1,-6.28782e-5,-81.4202
821.2,-6.28782e-5,-81.4202
821.3,-6.28782e-5,-81.4202
821.4,-6.28781e-5,-81.4202
821.5,-6.28781e-5,-81.4202
821.6,-6.2878e-5,-81.4202
821.7,-6.2878e-5,-81.4202
821.8,-6.28779e-5,-81.4202
821.9,-6.28779e-5,-81.4202
822,-6.28779e-5,-81.4202
822.1,-6.28778e-5,-81.4202
822.2,-6.28778e-5,-81.4202
822.3,-6.28777e-5,-81.4202
822.4,-6.28777e-5,-81.4203
822.5,-6.28776e-5,-81.4203
822.6,-6.28776e-5,-81.4203
822.7,-6.28775e-5,-81.4203
822.8,-6.28775e-5,-81.4203
822.9,-6.28775e-5,-81.4203
823,-6.28774e-5,-81.4203
823.1,-6.28774e-5,-81.4203
823.2,-6.28773e-5,-81.4203
823.3,-6.28773e-5,-81.4203
823.4,-6.28772e-5,-81.4203
823.5,-6.28772e-5,-81.4203
823.6,-6.28772e-5,-81.4203
823.7,-6.28771e-5,-81.4203
823.8,-6.28771e-5,-81.4204
823.9,-6.2877e-5,-81.4204
824,-6.2877e-5,-81.4204
824.1,-6.28769e-5,-81.4204
824.2,-6.28769e-5,-81.4204
824.3,-6.28769e-5,-81.4204
824.4,-6.28768e-5,-81.4204
824.5,-6.28768e-5,-81.4204
824.6,-6.28767e-5,-81.4204
824.7,-6.28767e-5,-81.4204
824.8,-6.28766e-5,-81.4204
824.9,-6.28766e-5,-81.4204
825,-6.28766e-5,-81.4204
825.1,-6.28765e-5,-81.4204
825.2,-6.28765e-5,-81.4205
825.3,-6.28764e-5,-81.4205
825.4,-6.28764e-5,-81.4205
825.5,-6.28763e-5,-81.4205
825.6,-6.28763e-5,-81.4205
825.7,-6.28763e-5,-81.4205
825.8,-6.28762e-5,-81.4205
825.9,-6.28762e-5,-81.4205
826,-6.28761e-5,-81.4205
826.1,-6.28761e-5,-81.4205
826.2,-6.2876e-5,-81.4205
826.3,-6.2876e-5,-81.4205
826.4,-6.2876e-5,-81.4205
826.5,-6.28759e-5,-81.4205
826.6,-6.28759e-5,-81.4205
826.7,-6.28758e-5,-81.4206
826.8,-6.28758e-5,-81.4206
826.9,-6.28757e-5,-81.4206
827,-6.28757e-5,-81.4206
827.1,-6.28757e-5,-81.4206
827.2,-6.28756e-5,-81.4206
827.3,-6.28756e-5,-81.4206
827.4,-6.28755e-5,-81.4206
827.5,-6.28755e-5,-81.4206
827.6,-6.28755e-5,-81.4206
827.7,-6.28754e-5,-81.4206
827.8,-6.28754e-5,-81.4206
827.9,-6.28753e-5,-81.4206
828,-6.28753e-5,-81.4206
828.1,-6.28752e-5,-81.4207
828.2,-6.28752e-5,-81.4207
828.3,-6.28752e-5,-81.4207
828.4,-6.28751e-5,-81.4207
828.5,-6.28751e-5,-81.4207
828.6,-6.2875e-5,-81.4207
828.7,-6.2875e-5,-81.4207
828.8,-6.28749e-5,-81.4207
828.9,-6.28749e-5,-81.4207
829,-6.28749e-5,-81.4207
829.1,-6.28748e-5,-81.4207
829.2,-6.28748e-5,-81.4207
829.3,-6.28747e-5,-81.4207
829.4,-6.28747e-5,-81.4207
829.5,-6.28747e-5,-81.4207
829.6,-6.28746e-5,-81.4208
829.7,-6.28746e-5,-81.4208
829.8,-6.28745e-5,-81.4208
829.9,-6.28745e-5,-81.4208
830,-6.28744e-5,-81.4208
830.1,-6.28744e-5,-81.4208
830.2,-6.28744e-5,-81.4208
830.3,-6.28743e-5,-81.4208
830.4,-6.28743e-5,-81.4208
830.5,-6.28742e-5,-81.4208
830.6,-6.28742e-5,-81.4208
830.7,-6.28742e-5,-81.4208
830.8,-6.28741e-5,-81.4208
830.9,-6.28741e-5,-81.4208
831,-6.2874e-5,-81.4208
831.1,-6.2874e-5,-81.4209
831.2,-6.28739e-5,-81.4209
831.3,-6.28739e-5,-81.4209
831.4,-6.28739e-5,-81.4209
831.5,-6.28738e-5,-81.4209
831.6,-6.28738e-5,-81.4209
831.7,-6.28737e-5,-81.4209
831.8,-6.28737e-5,-81.4209
831.9,-6.28737e-5,-81.4209
832,-6.28736e-5,-81.4209
832.1,-6.28736e-5,-81.4209
832.2,-6.28735e-5,-81.4209
832.3,-6.28735e-5,-81.4209
832.4,-6.28735e-5,-81.4209
832.5,-6.28734e-5,-81.4209
832.6,-6.28734e-5,-81.421
832.7,-6.28733e-5,-81.421
832.8,-6.28733e-5,-81.421
832.9,-6.28732e-5,-81.421
833,-6.28732e-5,-81.421
833.1,-6.28732e-5,-81.421
833.2,-6.28731e-5,-81.421
833.3,-6.28731e-5,-81.421
833.4,-6.2873e-5,-81.421
833.5,-6.2873e-5,-81.421
833.6,-6.2873e-5,-81.421
833.7,-6.28729e-5,-81.421
833.8,-6.28729e-5,-81.421
833.9,-6.28728e-5,-81.421
834,-6.28728e-5,-81.421
834.1,-6.28728e-5,-81.4211
834.2,-6.28727e-5,-81.4211
834.3,-6.28727e-5,-81.4211
834.4,-6.28726e-5,-81.4211
834.5,-6.28726e-5,-81.4211
834.6,-6.28726e-5,-81.4211
834.7,-6.28725e-5,-81.4211
834.8,-6.28725e-5,-81.4211
834.9,-6.28724e-5,-81.4211
835,-6.28724e-5,-81.4211
835.1,-6.28724e-5,-81.4211
835.2,-6.28723e-5,-81.4211
835.3,-6.28723e-5,-81.4211
835.4,-6.28722e-5,-81.4211
835.5,-6.28722e-5,-81.4211
835.6,-6.28721e-5,-81.4212
835.7,-6.28721e-5,-81.4212
835.8,-6.28721e-5,-81.4212
835.9,-6.2872e-5,-81.4212
836,-6.2872e-5,-81.4212
836.1,-6.28719e-5,-81.4212
836.2,-6.28719e-5,-81.4212
836.3,-6.28719e-5,-81.4212
836.4,-6.28718e-5,-81.4212
836.5,-6.28718e-5,-81.4212
836.6,-6.28717e-5,-81.4212
836.7,-6.28717e-5,-81.4212
836.8,-6.28717e-5,-81.4212
836.9,-6.28716e-5,-81.4212
837,-6.28716e-5,-81.4212
837.1,-6.28715e-5,-81.4213
837.2,-6.28715e-5,-81.4213
837.3,-6.28715e-5,-81.4213
837.4,-6.28714e-5,-81.4213
837.5,-6.28714e-5,-81.4213
837.6,-6.28713e-5,-81.4213
837.7,-6.28713e-5,-81.4213
837.8,-6.28713e-5,-81.4213
837.9,-6.28712e-5,-81.4213
838,-6.28712e-5,-81.4213
838.1,-6.28711e-5,-81.4213
838.2,-6.28711e-5,-81.4213
838.3,-6.28711e-5,-81.4213
838.4,-6.2871e-5,-81.4213
838.5,-6.2871e-5,-81.4213
838.6,-6.28709e-5,-81.4213
838.7,-6.28709e-5,-81.4214
838.8,-6.28709e-5,-81.4214
838.9,-6.28708e-5,-81.4214
839,-6.28708e-5,-81.4214
839.1,-6.28707e-5,-81.4214
839.2,-6.28707e-5,-81.4214
839.3,-6.28707e-5,-81.4214
839.4,-6.28706e-5,-81.4214
839.5,-6.28706e-5,-81.4214
839.6,-6.28706e-5,-81.4214
839.7,-6.28705e-5,-81.4214
839.8,-6.28705e-5,-81.4214
839.9,-6.28704e-5,-81.4214
840,-6.28704e-5,-81.4214
840.1,-6.28704e-5,-81.4214
840.2,-6.28703e-5,-81.4214
840.3,-6.28703e-5,-81.4215
840.4,-6.28702e-5,-81.4215
840.5,-6.28702e-5,-81.4215
840.6,-6.28702e-5,-81.4215
840.7,-6.28701e-5,-81.4215
840.8,-6.28701e-5,-81.4215
840.9,-6.287e-5,-81.4215
841,-6.287e-5,-81.4215
841.1,-6.287e-5,-81.4215
841.2,-6.28699e-5,-81.4215
841.3,-6.28699e-5,-81.4215
841.4,-6.28698e-5,-81.4215
841.5,-6.28698e-5,-81.4215
841.6,-6.28698e-5,-81.4215
841.7,-6.28697e-5,-81.4215
841.8,-6.28697e-5,-81.4216
841.9,-6.28696e-5,-81.4216
842,-6.28696e-5,-81.4216
842.1,-6.28696e-5,-81.4216
842.2,-6.28695e-5,-81.4216
842.3,-6.28695e-5,-81.4216
842.4,-6.28695e-5,-81.4216
842.5,-6.28694e-5,-81.4216
842.6,-6.28694e-5,-81.4216
842.7,-6.28693e-5,-81.4216
842.8,-6.28693e-5,-81.4216
842.9,-6.28693e-5,-81.4216
843,-6.28692e-5,-81.4216
843.1,-6.28692e-5,-81.4216
843.2,-6.28691e-5,-81.4216
843.3,-6.28691e-5,-81.4216
843.4,-6.28691e-5,-81.4217
843.5,-6.2869e-5,-81.4217
843.6,-6.2869e-5,-81.4217
843.7,-6.2869e-5,-81.4217
843.8,-6.28689e-5,-81.4217
843.9,-6.28689e-5,-81.4217
844,-6.28688e-5,-81.4217
844.1,-6.28688e-5,-81.4217
844.2,-6.28688e-5,-81.4217
844.3,-6.28687e-5,-81.4217
844.4,-6.28687e-5,-81.4217
844.5,-6.28686e-5,-81.4217
844.6,-6.28686e-5,-81.4217
844.7,-6.28686e-5,-81.4217
844.8,-6.28685e-5,-81.4217
844.9,-6.28685e-5,-81.4217
845,-6.28685e-5,-81.4217
845.1,-6.28684e-5,-81.4218
845.2,-6.28684e-5,-81.4218
845.3,-6.28683e-5,-81.4218
845.4,-6.28683e-5,-81.4218
845.5,-6.28683e-5,-81.4218
845.6,-6.28682e-5,-81.4218
845.7,-6.28682e-5,-81.4218
845.8,-6.28681e-5,-81.4218
845.9,-6.28681e-5,-81.4218
846,-6.28681e-5,-81.4218
846.1,-6.2868e-5,-81.4218
846.2,-6.2868e-5,-81.4218
846.3,-6.2868e-5,-81.4218
846.4,-6.28679e-5,-81.4218
846.5,-6.28679e-5,-81.4218
846.6,-6.28678e-5,-81.4218
846.7,-6.28678e-5,-81.4219
846.8,-6.28678e-5,-81.4219
846.9,-6.28677e-5,-81.4219
847,-6.28677e-5,-81.4219
847.1,-6.28677e-5,-81.4219
847.2,-6.28676e-5,-81.4219
847.3,-6.28676e-5,-81.4219
847.4,-6.28675e-5,-81.4219
847.5,-6.28675e-5,-81.4219
847.6,-6.28675e-5,-81.4219
847.7,-6.28674e-5,-81.4219
847.8,-6.28674e-5,-81.4219
847.9,-6.28674e-5,-81.4219
848,-6.28673e-5,-81.4219
848.1,-6.28673e-5,-81.4219
848.2,-6.28672e-5,-81.4219
848.3,-6.28672e-5,-81.422
848.4,-6.28672e-5,-81.422
848.5,-6.28671e-5,-81.422
848.6,-6.28671e-5,-81.422
848.7,-6.28671e-5,-81.422
848.8,-6.2867e-5,-81.422
848.9,-6.2867e-5,-81.422
849,-6.28669e-5,-81.422
849.1,-6.28669e-5,-81.422
849.2,-6.28669e-5,-81.422
849.3,-6.28668e-5,-81.422
849.4,-6.28668e-5,-81.422
849.5,-6.28668e-5,-81.422
849.6,-6.28667e-5,-81.422
849.7,-6.28667e-5,-81.422
849.8,-6.28666e-5,-81.422
849.9,-6.28666e-5,-81.422
850,-6.28666e-5,-81.4221
850.1,-6.28665e-5,-81.4221
850.2,-6.28665e-5,-81.4221
850.3,-6.28665e-5,-81.4221
850.4,-6.28664e-5,-81.4221
850.5,-6.28664e-5,-81.4221
850.6,-6.28663e-5,-81.4221
850.7,-6.28663e-5,-81.4221
850.8,-6.28663e-5,-81.4221
850.9,-6.28662e-5,-81.4221
851,-6.28662e-5,-81.4221
851.1,-6.28662e-5,-81.4221
851.2,-6.28661e-5,-81.4221
851.3,-6.28661e-5,-81.4221
851.4,-6.2866e-5,-81.4221
851.5,-6.2866e-5,-81.4221
851.6,-6.2866e-5,-81.4221
851.7,-6.28659e-5,-81.4222
851.8,-6.28659e-5,-81.4222
851.9,-6.28659e-5,-81.4222
852,-6.28658e-5,-81.4222
852.1,-6.28658e-5,-81.4222
852.2,-6.28658e-5,-81.4222
852.3,-6.28657e-5,-81.4222
852.4,-6.28657e-5,-81.4222
852.5,-6.28656e-5,-81.4222
852.6,-6.28656e-5,-81.4222
852.7,-6.28656e-5,-81.4222
852.8,-6.28655e-5,-81.4222
852.9,-6.28655e-5,-81.4222
853,-6.28655e-5,-81.4222
853.1,-6.28654e-5,-81.4222
853.2,-6.28654e-5,-81.4222
853.3,-6.28653e-5,-81.4222
853.4,-6.28653e-5,-81.4223
853.5,-6.28653e-5,-81.4223
853.6,-6.28652e-5,-81.4223
853.7,-6.28652e-5,-81.4223
853.8,-6.28652e-5,-81.4223
853.9,-6.28651e-5,-81.4223
854,-6.28651e-5,-81.4223
854.1,-6.28651e-5,-81.4223
854.2,-6.2865e-5,-81.4223
854.3,-6.2865e-5,-81.4223
854.4,-6.28649e-5,-81.4223
854.5,-6.28649e-5,-81.4223
854.6,-6.28649e-5,-81.4223
854.7,-6.28648e-5,-81.4223
854.8,-6.28648e-5,-81.4223
854.9,-6.28648e-5,-81.4223
855,-6.28647e-5,-81.4223
855.1,-6.28647e-5,-81.4224
855.2,-6.28647e-5,-81.4224
855.3,-6.28646e-5,-81.4224
855.4,-6.28646e-5,-81.4224
855.5,-6.28646e-5,-81.4224
855.6,-6.28645e-5,-81.4224
855.7,-6.28645e-5,-81.4224
855.8,-6.28644e-5,-81.4224
855.9,-6.28644e-5,-81.4224
856,-6.28644e-5,-81.4224
856.1,-6.28643e-5,-81.4224
856.2,-6.28643e-5,-81.4224
856.3,-6.28643e-5,-81.4224
856.4,-6.28642e-5,-81.4224
856.5,-6.28642e-5,-81.4224
856.6,-6.28642e-5,-81.4224
856.7,-6.28641e-5,-81.4224
856.8,-6.28641e-5,-81.4224
856.9,-6.2864e-5,-81.4225
857,-6.2864e-5,-81.4225
857.1,-6.2864e-5,-81.4225
857.2,-6.28639e-5,-81.4225
857.3,-6.28639e-5,-81.4225
857.4,-6.28639e-5,-81.4225
857.5,-6.28638e-5,-81.4225
857.6,-6.28638e-5,-81.4225
857.7,-6.28638e-5,-81.4225
857.8,-6.28637e-5,-81.4225
857.9,-6.28637e-5,-81.4225
858,-6.28637e-5,-81.4225
858.1,-6.28636e-5,-81.4225
858.2,-6.28636e-5,-81.4225
858.3,-6.28635e-5,-81.4225
858.4,-6.28635e-5,-81.4225
858.5,-6.28635e-5,-81.4225
858.6,-6.28634e-5,-81.4226
858.7,-6.28634e-5,-81.4226
858.8,-6.28634e-5,-81.4226
858.9,-6.28633e-5,-81.4226
859,-6.28633e-5,-81.4226
859.1,-6.28633e-5,-81.4226
859.2,-6.28632e-5,-81.4226
859.3,-6.28632e-5,-81.4226
859.4,-6.28632e-5,-81.4226
859.5,-6.28631e-5,-81.4226
859.6,-6.28631e-5,-81.4226
859.7,-6.28631e-5,-81.4226
859.8,-6.2863e-5,-81.4226
859.9,-6.2863e-5,-81.4226
860,-6.28629e-5,-81.4226
860.1,-6.28629e-5,-81.4226
860.2,-6.28629e-5,-81.4226
860.3,-6.28628e-5,-81.4226
860.4,-6.28628e-5,-81.4227
860.5,-6.28628e-5,-81.4227
860.6,-6.28627e-5,-81.4227
860.7,-6.28627e-5,-81.4227
860.8,-6.28627e-5,-81.4227
860.9,-6.28626e-5,-81.4227
861,-6.28626e-5,-81.4227
861.1,-6.28626e-5,-81.4227
861.2,-6.28625e-5,-81.4227
861.3,-6.28625e-5,-81.4227
861.4,-6.28625e-5,-81.4227
861.5,-6.28624e-5,-81.4227
861.6,-6.28624e-5,-81.4227
861.7,-6.28624e-5,-81.4227
861.8,-6.28623e-5,-81.4227
861.9,-6.28623e-5,-81.4227
862,-6.28623e-5,-81.4227
862.1,-6.28622e-5,-81.4227
862.2,-6.28622e-5,-81.4228
862.3,-6.28621e-5,-81.4228
862.4,-6.28621e-5,-81.4228
862.5,-6.28621e-5,-81.4228
862.6,-6.2862e-5,-81.4228
862.7,-6.2862e-5,-81.4228
862.8,-6.2862e-5,-81.4228
862.9,-6.28619e-5,-81.4228
863,-6.28619e-5,-81.4228
863.1,-6.28619e-5,-81.4228
863.2,-6.28618e-5,-81.4228
863.3,-6.28618e-5,-81.4228
863.4,-6.28618e-5,-81.4228
863.5,-6.28617e-5,-81.4228
863.6,-6.28617e-5,-81.4228
863.7,-6.28617e-5,-81.4228
863.8,-6.28616e-5,-81.4228
863.9,-6.28616e-5,-81.4228
864,-6.28616e-5,-81.4228
864.1,-6.28615e-5,-81.4229
864.2,-6.28615e-5,-81.4229
864.3,-6.28615e-5,-81.4229
864.4,-6.28614e-5,-81.4229
864.5,-6.28614e-5,-81.4229
864.6,-6.28614e-5,-81.4229
864.7,-6.28613e-5,-81.4229
864.8,-6.28613e-5,-81.4229
864.9,-6.28613e-5,-81.4229
865,-6.28612e-5,-81.4229
865.1,-6.28612e-5,-81.4229
865.2,-6.28612e-5,-81.4229
865.3,-6.28611e-5,-81.4229
865.4,-6.28611e-5,-81.4229
865.5,-6.2861e-5,-81.4229
865.6,-6.2861e-5,-81.4229
865.7,-6.2861e-5,-81.4229
865.8,-6.28609e-5,-81.4229
865.9,-6.28609e-5,-81.423
866,-6.28609e-5,-81.423
866.1,-6.28608e-5,-81.423
866.2,-6.28608e-5,-81.423
866.3,-6.28608e-5,-81.423
866.4,-6.28607e-5,-81.423
866.5,-6.28607e-5,-81.423
866.6,-6.28607e-5,-81.423
866.7,-6.28606e-5,-81.423
866.8,-6.28606e-5,-81.423
866.9,-6.28606e-5,-81.423
867,-6.28605e-5,-81.423
867.1,-6.28605e-5,-81.423
867.2,-6.28605e-5,-81.423
867.3,-6.28604e-5,-81.423
867.4,-6.28604e-5,-81.423
867.5,-6.28604e-5,-81.423
867.6,-6.28603e-5,-81.423
867.7,-6.28603e-5,-81.423
867.8,-6.28603e-5,-81.4231
867.9,-6.28602e-5,-81.4231
868,-6.28602e-5,-81.4231
868.1,-6.28602e-5,-81.4231
868.2,-6.28601e-5,-81.4231
868.3,-6.28601e-5,-81.4231
868.4,-6.28601e-5,-81.4231
868.5,-6.286e-5,-81.4231
868.6,-6.286e-5,-81.4231
868.7,-6.286e-5,-81.4231
868.8,-6.28599e-5,-81.4231
868.9,-6.28599e-5,-81.4231
869,-6.28599e-5,-81.4231
869.1,-6.28598e-5,-81.4231
869.2,-6.28598e-5,-81.4231
869.3,-6.28598e-5,-81.4231
869.4,-6.28597e-5,-81.4231
869.5,-6.28597e-5,-81.4231
869.6,-6.28597e-5,-81.4231
869.7,-6.28596e-5,-81.4232
869.8,-6.28596e-5,-81.4232
869.9,-6.28596e-5,-81.4232
870,-6.28595e-5,-81.4232
870.1,-6.28595e-5,-81.4232
870.2,-6.28595e-5,-81.4232
870.3,-6.28594e-5,-81.4232
870.4,-6.28594e-5,-81.4232
870.5,-6.28594e-5,-81.4232
870.6,-6.28593e-5,-81.4232
870.7,-6.28593e-5,-81.4232
870.8,-6.28593e-5,-81.4232
870.9,-6.28592e-5,-81.4232
871,-6.28592e-5,-81.4232
871.1,-6.28592e-5,-81.4232
871.2,-6.28591e-5,-81.4232
871.3,-6.28591e-5,-81.4232
871.4,-6.28591e-5,-81.4232
871.5,-6.2859e-5,-81.4232
871.6,-6.2859e-5,-81.4233
871.7,-6.2859e-5,-81.4233
871.8,-6.28589e-5,-81.4233
871.9,-6.28589e-5,-81.4233
872,-6.28589e-5,-81.4233
872.1,-6.28588e-5,-81.4233
872.2,-6.28588e-5,-81.4233
872.3,-6.28588e-5,-81.4233
872.4,-6.28587e-5,-81.4233
872.5,-6.28587e-5,-81.4233
872.6,-6.28587e-5,-81.4233
872.7,-6.28586e-5,-81.4233
872.8,-6.28586e-5,-81.4233
872.9,-6.28586e-5,-81.4233
873,-6.28586e-5,-81.4233
873.1,-6.28585e-5,-81.4233
873.2,-6.28585e-5,-81.4233
873.3,-6.28585e-5,-81.4233
873.4,-6.28584e-5,-81.4233
873.5,-6.28584e-5,-81.4234
873.6,-6.28584e-5,-81.4234
873.7,-6.28583e-5,-81.4234
873.8,-6.28583e-5,-81.4234
873.9,-6.28583e-5,-81.4234
874,-6.28582e-5,-81.4234
874.1,-6.28582e-5,-81.4234
874.2,-6.28582e-5,-81.4234
874.3,-6.28581e-5,-81.4234
874.4,-6.28581e-5,-81.4234
874.5,-6.28581e-5,-81.4234
874.6,-6.2858e-5,-81.4234
874.7,-6.2858e-5,-81.4234
874.8,-6.2858e-5,-81.4234
874.9,-6.28579e-5,-81.4234
875,-6.28579e-5,-81.4234
875.1,-6.28579e-5,-81.4234
875.2,-6.28578e-5,-81.4234
875.3,-6.28578e-5,-81.4234
875.4,-6.28578e-5,-81.4234
875.5,-6.28577e-5,-81.4235
875.6,-6.28577e-5,-81.4235
875.7,-6.28577e-5,-81.4235
875.8,-6.28576e-5,-81.4235
875.9,-6.28576e-5,-81.4235
876,-6.28576e-5,-81.4235
876.1,-6.28576e-5,-81.4235
876.2,-6.28575e-5,-81.4235
876.3,-6.28575e-5,-81.4235
876.4,-6.28575e-5,-81.4235
876.5,-6.28574e-5,-81.4235
876.6,-6.28574e-5,-81.4235
876.7,-6.28574e-5,-81.4235
876.8,-6.28573e-5,-81.4235
876.9,-6.28573e-5,-81.4235
877,-6.28573e-5,-81.4235
877.1,-6.28572e-5,-81.4235
877.2,-6.28572e-5,-81.4235
877.3,-6.28572e-5,-81.4235
877.4,-6.28571e-5,-81.4235
877.5,-6.28571e-5,-81.4236
877.6,-6.28571e-5,-81.4236
877.7,-6.2857e-5,-81.4236
877.8,-6.2857e-5,-81.4236
877.9,-6.2857e-5,-81.4236
878,-6.28569e-5,-81.4236
878.1,-6.28569e-5,-81.4236
878.2,-6.28569e-5,-81.4236
878.3,-6.28569e-5,-81.4236
878.4,-6.28568e-5,-81.4236
878.5,-6.28568e-5,-81.4236
878.6,-6.28568e-5,-81.4236
878.7,-6.28567e-5,-81.4236
878.8,-6.28567e-5,-81.4236
878.9,-6.28567e-5,-81.4236
879,-6.28566e-5,-81.4236
879.1,-6.28566e-5,-81.4236
879.2,-6.28566e-5,-81.4236
879.3,-6.28565e-5,-81.4236
879.4,-6.28565e-5,-81.4236
879.5,-6.28565e-5,-81.4237
879.6,-6.28564e-5,-81.4237
879.7,-6.28564e-5,-81.4237
879.8,-6.28564e-5,-81.4237
879.9,-6.28564e-5,-81.4237
880,-6.28563e-5,-81.4237
880.1,-6.28563e-5,-81.4237
880.2,-6.28563e-5,-81.4237
880.3,-6.28562e-5,-81.4237
880.4,-6.28562e-5,-81.4237
880.5,-6.28562e-5,-81.4237
880.6,-6.28561e-5,-81.4237
880.7,-6.28561e-5,-81.4237
880.8,-6.28561e-5,-81.4237
880.9,-6.2856e-5,-81.4237
881,-6.2856e-5,-81.4237
881.1,-6.2856e-5,-81.4237
881.2,-6.28559e-5,-81.4237
881.3,-6.28559e-5,-81.4237
881.4,-6.28559e-5,-81.4237
881.5,-6.28559e-5,-81.4237
881.6,-6.28558e-5,-81.4238
881.7,-6.28558e-5,-81.4238
881.8,-6.28558e-5,-81.4238
881.9,-6.28557e-5,-81.4238
882,-6.28557e-5,-81.4238
882.1,-6.28557e-5,-81.4238
882.2,-6.28556e-5,-81.4238
882.3,-6.28556e-5,-81.4238
882.4,-6.28556e-5,-81.4238
882.5,-6.28555e-5,-81.4238
882.6,-6.28555e-5,-81.4238
882.7,-6.28555e-5,-81.4238
882.8,-6.28555e-5,-81.4238
882.9,-6.28554e-5,-81.4238
883,-6.28554e-5,-81.4238
883.1,-6.28554e-5,-81.4238
883.2,-6.28553e-5,-81.4238
883.3,-6.28553e-5,-81.4238
883.4,-6.28553e-5,-81.4238
883.5,-6.28552e-5,-81.4238
883.6,-6.28552e-5,-81.4239
883.7,-6.28552e-5,-81.4239
883.8,-6.28551e-5,-81.4239
883.9,-6.28551e-5,-81.4239
884,-6.28551e-5,-81.4239
884.1,-6.28551e-5,-81.4239
884.2,-6.2855e-5,-81.4239
884.3,-6.2855e-5,-81.4239
884.4,-6.2855e-5,-81.4239
884.5,-6.28549e-5,-81.4239
884.6,-6.28549e-5,-81.4239
884.7,-6.28549e-5,-81.4239
884.8,-6.28548e-5,-81.4239
884.9,-6.28548e-5,-81.4239
885,-6.28548e-5,-81.4239
885.1,-6.28547e-5,-81.4239
885.2,-6.28547e-5,-81.4239
885.3,-6.28547e-5,-81.4239
885.4,-6.28547e-5,-81.4239
885.5,-6.28546e-5,-81.4239
885.6,-6.28546e-5,-81.4239
885.7,-6.28546e-5,-81.424
885.8,-6.28545e-5,-81.424
885.9,-6.28545e-5,-81.424
886,-6.28545e-5,-81.424
886.1,-6.28544e-5,-81.424
886.2,-6.28544e-5,-81.424
886.3,-6.28544e-5,-81.424
886.4,-6.28544e-5,-81.424
886.5,-6.28543e-5,-81.424
886.6,-6.28543e-5,-81.424
886.7,-6.28543e-5,-81.424
886.8,-6.28542e-5,-81.424
886.9,-6.28542e-5,-81.424
887,-6.28542e-5,-81.424
887.1,-6.28541e-5,-81.424
887.2,-6.28541e-5,-81.424
887.3,-6.28541e-5,-81.424
887.4,-6.28541e-5,-81.424
887.5,-6.2854e-5,-81.424
887.6,-6.2854e-5,-81.424
887.7,-6.2854e-5,-81.424
887.8,-6.28539e-5,-81.4241
887.9,-6.28539e-5,-81.4241
888,-6.28539e-5,-81.4241
888.1,-6.28538e-5,-81.4241
