environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
491.3,-0.000187484,-81.1099
491.4,-0.000187492,-81.1102
491.5,-0.0001875,-81.1104
491.6,-0.000187507,-81.1107
491.7,-0.000187515,-81.111
491.8,-0.000187522,-81.1112
491.9,-0.00018753,-81.1115
492,-0.000187538,-81.1118
492.1,-0.000187545,-81.112
492.2,-0.000187553,-81.1123
492.3,-0.00018756,-81.1126
492.4,-0.000187568,-81.1128
492.5,-0.000187575,-81.1131
492.6,-0.000187583,-81.1133
492.7,-0.00018759,-81.1136
492.8,-0.000187598,-81.1139
492.9,-0.000187605,-81.1141
493,-0.000187613,-81.1144
493.1,-0.00018762,-81.1147
493.2,-0.000187627,-81.1149
493.3,-0.000187635,-81.1152
493.4,-0.000187642,-81.1154
493.5,-0.00018765,-81.1157
493.6,-0.000187657,-81.116
493.7,-0.000187664,-81.1162
493.8,-0.000187671,-81.1165
493.9,-0.000187679,-81.1167
494,-0.000187686,-81.117
494.1,-0.000187693,-81.1173
494.2,-0.0001877,-81.1175
494.3,-0.000187708,-81.1178
494.4,-0.000187715,-81.118
494.5,-0.000187722,-81.1183
494.6,-0.000187729,-81.1185
494.7,-0.000187736,-81.1188
494.8,-0.000187743,-81.1191
494.9,-0.00018775,-81.1193
495,-0.000187757,-81.1196
495.1,-0.000187765,-81.1198
495.2,-0.000187772,-81.1201
495.3,-0.000187779,-81.1203
495.4,-0.000187786,-81.1206
495.5,-0.000187793,-81.1209
495.6,-0.0001878,-81.1211
495.7,-0.000187807,-81.1214
495.8,-0.000187813,-81.1216
495.9,-0.00018782,-81.1219
496,-0.000187827,-81.1221
496.1,-0.000187834,-81.1224
496.2,-0.000187841,-81.1226
496.3,-0.000187848,-81.1229
496.4,-0.000187855,-81.1231
496.5,-0.000187862,-81.1234
496.6,-0.000187868,-81.1236
496.7,-0.000187875,-81.1239
496.8,-0.000187882,-81.1241
496.9,-0.000187889,-81.1244
497,-0.000187896,-81.1247
497.1,-0.000187902,-81.1249
497.2,-0.000187909,-81.1252
497.3,-0.000187916,-81.1254
497.4,-0.000187922,-81.1257
497.5,-0.000187929,-81.1259
497.6,-0.000187936,-81.1262
497.7,-0.000187942,-81.1264
497.8,-0.000187949,-81.1267
497.9,-0.000187956,-81.1269
498,-0.000187962,-81.1272
498.1,-0.000187969,-81.1274
498.2,-0.000187975,-81.1277
498.3,-0.000187982,-81.1279
498.4,-0.000187988,-81.1281
498.5,-0.000187995,-81.1284
498.6,-0.000188001,-81.1286
498.7,-0.000188008,-81.1289
498.8,-0.000188014,-81.1291
498.9,-0.000188021,-81.1294
499,-0.000188027,-81.1296
499.1,-0.000188034,-81.1299
499.2,-0.00018804,-81.1301
499.3,-0.000188046,-81.1304
499.4,-0.000188053,-81.1306
499.5,-0.000188059,-81.1309
499.6,-0.000188065,-81.1311
499.7,-0.000188072,-81.1313
499.8,-0.000188078,-81.1316
499.9,-0.000188084,-81.1318
500,-0.000188091,-81.1321
500.1,-0.000188097,-81.1323
500.2,-0.000188103,-81.1326
500.3,-0.000188109,-81.1328
500.4,-0.000188116,-81.1331
500.5,-0.000188122,-81.1333
500.6,-0.000188128,-81.1335
500.7,-0.000188134,-81.1338
500.8,-0.00018814,-81.134
500.9,-0.000188146,-81.1343
501,-0.000188152,-81.1345
501.1,-0.000188159,-81.1347
501.2,-0.000188165,-81.135
501.3,-0.000188171,-81.1352
501.4,-0.000188177,-81.1355
501.5,-0.000188183,-81.1357
501.6,-0.000188189,-81.136
501.7,-0.000188195,-81.1362
501.8,-0.000188201,-81.1364
501.9,-0.000188207,-81.1367
502,-0.000188213,-81.1369
502.1,-0.000188219,-81.1371
502.2,-0.000188225,-81.1374
502.3,-0.000188231,-81.1376
502.4,-0.000188237,-81.1379
502.5,-0.000188243,-81.1381
502.6,-0.000188248,-81.1383
502.7,-0.000188254,-81.1386
502.8,-0.00018826,-81.1388
502.9,-0.000188266,-81.1391
503,-0.000188272,-81.1393
503.1,-0.000188278,-81.1395
503.2,-0.000188284,-81.1398
503.3,-0.000188289,-81.14
503.4,-0.000188295,-81.1402
503.5,-0.000188301,-81.1405
503.6,-0.000188307,-81.1407
503.7,-0.000188312,-81.1409
503.8,-0.000188318,-81.1412
503.9,-0.000188324,-81.1414
504,-0.000188329,-81.1416
504.1,-0.000188335,-81.1419
504.2,-0.000188341,-81.1421
504.3,-0.000188346,-81.1423
504.4,-0.000188352,-81.1426
504.5,-0.000188358,-81.1428
504.6,-0.000188363,-81.143
504.7,-0.000188369,-81.1433
504.8,-0.000188375,-81.1435
504.9,-0.00018838,-81.1437
505,-0.000188386,-81.144
505.1,-0.000188391,-81.1442
505.2,-0.000188397,-81.1444
505.3,-0.000188402,-81.1447
505.4,-0.000188408,-81.1449
505.5,-0.000188413,-81.1451
505.6,-0.000188419,-81.1454
505.7,-0.000188424,-81.1456
505.8,-0.00018843,-81.1458
505.9,-0.000188435,-81.1461
506,-0.00018844,-81.1463
506.1,-0.000188446,-81.1465
506.2,-0.000188451,-81.1467
506.3,-0.000188457,-81.147
506.4,-0.000188462,-81.1472
506.5,-0.000188467,-81.1474
506.6,-0.000188473,-81.1477
506.7,-0.000188478,-81.1479
506.8,-0.000188483,-81.1481
506.9,-0.000188489,-81.1483
507,-0.000188494,-81.1486
507.1,-0.000188499,-81.1488
507.2,-0.000188504,-81.149
507.3,-0.00018851,-81.1493
507.4,-0.000188515,-81.1495
507.5,-0.00018852,-81.1497
507.6,-0.000188525,-81.1499
507.7,-0.00018853,-81.1502
507.8,-0.000188536,-81.1504
507.9,-0.000188541,-81.1506
508,-0.000188546,-81.1508
508.1,-0.000188551,-81.1511
508.2,-0.000188556,-81.1513
508.3,-0.000188561,-81.1515
508.4,-0.000188566,-81.1517
508.5,-0.000188572,-81.152
508.6,-0.000188577,-81.1522
508.7,-0.000188582,-81.1524
508.8,-0.000188587,-81.1526
508.9,-0.000188592,-81.1529
509,-0.000188597,-81.1531
509.1,-0.000188602,-81.1533
509.2,-0.000188607,-81.1535
509.3,-0.000188612,-81.1537
509.4,-0.000188617,-81.154
509.5,-0.000188622,-81.1542
509.6,-0.000188627,-81.1544
509.7,-0.000188632,-81.1546
509.8,-0.000188637,-81.1549
509.9,-0.000188641,-81.1551
510,-0.000188646,-81.1553
510.1,-0.000188651,-81.1555
510.2,-0.000188656,-81.1557
510.3,-0.000188661,-81.156
510.4,-0.000188666,-81.1562
510.5,-0.000188671,-81.1564
510.6,-0.000188676,-81.1566
510.7,-0.00018868,-81.1568
510.8,-0.000188685,-81.1571
510.9,-0.00018869,-81.1573
511,-0.000188695,-81.1575
511.1,-0.000188699,-81.1577
511.2,-0.000188704,-81.1579
511.3,-0.000188709,-81.1581
511.4,-0.000188714,-81.1584
511.5,-0.000188718,-81.1586
511.6,-0.000188723,-81.1588
511.7,-0.000188728,-81.159
511.8,-0.000188732,-81.1592
511.9,-0.000188737,-81.1595
512,-0.000188742,-81.1597
512.1,-0.000188746,-81.1599
512.2,-0.000188751,-81.1601
512.3,-0.000188756,-81.1603
512.4,-0.00018876,-81.1605
512.5,-0.000188765,-81.1608
512.6,-0.00018877,-81.161
512.7,-0.000188774,-81.1612
512.8,-0.000188779,-81.1614
512.9,-0.000188783,-81.1616
513,-0.000188788,-81.1618
513.1,-0.000188792,-81.162
513.2,-0.000188797,-81.1623
513.3,-0.000188801,-81.1625
513.4,-0.000188806,-81.1627
513.5,-0.00018881,-81.1629
513.6,-0.000188815,-81.1631
513.7,-0.000188819,-81.1633
513.8,-0.000188824,-81.1635
513.9,-0.000188828,-81.1637
514,-0.000188833,-81.164
514.1,-0.000188837,-81.1642
514.2,-0.000188841,-81.1644
514.3,-0.000188846,-81.1646
514.4,-0.00018885,-81.1648
514.5,-0.000188854,-81.165
514.6,-0.000188859,-81.1652
514.7,-0.000188863,-81.1654
514.8,-0.000188868,-81.1657
514.9,-0.000188872,-81.1659
515,-0.000188876,-81.1661
515.1,-0.00018888,-81.1663
515.2,-0.000188885,-81.1665
515.3,-0.000188889,-81.1667
515.4,-0.000188893,-81.1669
515.5,-0.000188898,-81.1671
515.6,-0.000188902,-81.1673
515.7,-0.000188906,-81.1675
515.8,-0.00018891,-81.1678
515.9,-0.000188914,-81.168
516,-0.000188919,-81.1682
516.1,-0.000188923,-81.1684
516.2,-0.000188927,-81.1686
516.3,-0.000188931,-81.1688
516.4,-0.000188935,-81.169
516.5,-0.00018894,-81.1692
516.6,-0.000188944,-81.1694
516.7,-0.000188948,-81.1696
516.8,-0.000188952,-81.1698
516.9,-0.000188956,-81.17
517,-0.00018896,-81.1702
517.1,-0.000188964,-81.1705
517.2,-0.000188968,-81.1707
517.3,-0.000188972,-81.1709
517.4,-0.000188976,-81.1711
517.5,-0.00018898,-81.1713
517.6,-0.000188984,-81.1715
517.7,-0.000188988,-81.1717
517.8,-0.000188992,-81.1719
517.9,-0.000188996,-81.1721
518,-0.000189,-81.1723
518.1,-0.000189004,-81.1725
518.2,-0.000189008,-81.1727
518.3,-0.000189012,-81.1729
518.4,-0.000189016,-81.1731
518.5,-0.00018902,-81.1733
518.6,-0.000189024,-81.1735
518.7,-0.000189028,-81.1737
518.8,-0.000189032,-81.1739
518.9,-0.000189036,-81.1741
519,-0.00018904,-81.1743
519.1,-0.000189044,-81.1745
519.2,-0.000189047,-81.1747
519.3,-0.000189051,-81.1749
519.4,-0.000189055,-81.1751
519.5,-0.000189059,-81.1753
519.6,-0.000189063,-81.1755
519.7,-0.000189067,-81.1757
519.8,-0.00018907,-81.1759
519.9,-0.000189074,-81.1762
520,-0.000189078,-81.1764
520.1,-0.000189082,-81.1766
520.2,-0.000189086,-81.1768
520.3,-0.000189089,-81.177
520.4,-0.000189093,-81.1772
520.5,-0.000189097,-81.1774
520.6,-0.0001891,-81.1776
520.7,-0.000189104,-81.1778
520.8,-0.000189108,-81.1779
520.9,-0.000189112,-81.1781
521,-0.000189115,-81.1783
521.1,-0.000189119,-81.1785
521.2,-0.000189123,-81.1787
521.3,-0.000189126,-81.1789
521.4,-0.00018913,-81.1791
521.5,-0.000189134,-81.1793
521.6,-0.000189137,-81.1795
521.7,-0.000189141,-81.1797
521.8,-0.000189144,-81.1799
521.9,-0.000189148,-81.1801
522,-0.000189152,-81.1803
522.1,-0.000189155,-81.1805
522.2,-0.000189159,-81.1807
522.3,-0.000189162,-81.1809
522.4,-0.000189166,-81.1811
522.5,-0.000189169,-81.1813
522.6,-0.000189173,-81.1815
522.7,-0.000189176,-81.1817
522.8,-0.00018918,-81.1819
522.9,-0.000189183,-81.1821
523,-0.000189187,-81.1823
523.1,-0.00018919,-81.1825
523.2,-0.000189194,-81.1827
523.3,-0.000189197,-81.1829
523.4,-0.000189201,-81.1831
523.5,-0.000189204,-81.1833
523.6,-0.000189208,-81.1835
523.7,-0.000189211,-81.1836
523.8,-0.000189214,-81.1838
523.9,-0.000189218,-81.184
524,-0.000189221,-81.1842
524.1,-0.000189225,-81.1844
524.2,-0.000189228,-81.1846
524.3,-0.000189231,-81.1848
524.4,-0.000189235,-81.185
524.5,-0.000189238,-81.1852
524.6,-0.000189241,-81.1854
524.7,-0.000189245,-81.1856
524.8,-0.000189248,-81.1858
524.9,-0.000189251,-81.186
525,-0.000189255,-81.1862
525.1,-0.000189258,-81.1863
525.2,-0.000189261,-81.1865
525.3,-0.000189264,-81.1867
525.4,-0.000189268,-81.1869
525.5,-0.000189271,-81.1871
525.6,-0.000189274,-81.1873
525.7,-0.000189277,-81.1875
525.8,-0.000189281,-81.1877
525.9,-0.000189284,-81.1879
526,-0.000189287,-81.1881
526.1,-0.00018929,-81.1882
526.2,-0.000189294,-81.1884
526.3,-0.000189297,-81.1886
526.4,-0.0001893,-81.1888
526.5,-0.000189303,-81.189
526.6,-0.000189306,-81.1892
526.7,-0.000189309,-81.1894
526.8,-0.000189313,-81.1896
526.9,-0.000189316,-81.1898
527,-0.000189319,-81.1899
527.1,-0.000189322,-81.1901
527.2,-0.000189325,-81.1903
527.3,-0.000189328,-81.1905
527.4,-0.000189331,-81.1907
527.5,-0.000189334,-81.1909
527.6,-0.000189337,-81.1911
527.7,-0.00018934,-81.1913
527.8,-0.000189343,-81.1914
527.9,-0.000189347,-81.1916
528,-0.00018935,-81.1918
528.1,-0.000189353,-81.192
528.2,-0.000189356,-81.1922
528.3,-0.000189359,-81.1924
528.4,-0.000189362,-81.1926
528.5,-0.000189365,-81.1927
528.6,-0.000189368,-81.1929
528.7,-0.000189371,-81.1931
528.8,-0.000189374,-81.1933
528.9,-0.000189377,-81.1935
529,-0.000189379,-81.1937
529.1,-0.000189382,-81.1939
529.2,-0.000189385,-81.194
529.3,-0.000189388,-81.1942
529.4,-0.000189391,-81.1944
529.5,-0.000189394,-81.1946
529.6,-0.000189397,-81.1948
529.7,-0.0001894,-81.195
529.8,-0.000189403,-81.1951
529.9,-0.000189406,-81.1953
530,-0.000189409,-81.1955
530.1,-0.000189411,-81.1957
530.2,-0.000189414,-81.1959
530.3,-0.000189417,-81.196
530.4,-0.00018942,-81.1962
530.5,-0.000189423,-81.1964
530.6,-0.000189426,-81.1966
530.7,-0.000189428,-81.1968
530.8,-0.000189431,-81.197
530.9,-0.000189434,-81.1971
531,-0.000189437,-81.1973
531.1,-0.00018944,-81.1975
531.2,-0.000189442,-81.1977
531.3,-0.000189445,-81.1979
531.4,-0.000189448,-81.198
531.5,-0.000189451,-81.1982
531.6,-0.000189453,-81.1984
531.7,-0.000189456,-81.1986
531.8,-0.000189459,-81.1988
531.9,-0.000189462,-81.1989
532,-0.000189464,-81.1991
532.1,-0.000189467,-81.1993
532.2,-0.00018947,-81.1995
532.3,-0.000189472,-81.1997
532.4,-0.000189475,-81.1998
532.5,-0.000189478,-81.2
532.6,-0.00018948,-81.2002
532.7,-0.000189483,-81.2004
532.8,-0.000189486,-81.2006
532.9,-0.000189488,-81.2007
533,-0.000189491,-81.2009
533.1,-0.000189494,-81.2011
533.2,-0.000189496,-81.2013
533.3,-0.000189499,-81.2014
533.4,-0.000189501,-81.2016
533.5,-0.000189504,-81.2018
533.6,-0.000189507,-81.202
533.7,-0.000189509,-81.2021
533.8,-0.000189512,-81.2023
533.9,-0.000189514,-81.2025
534,-0.000189517,-81.2027
534.1,-0.000189519,-81.2029
534.2,-0.000189522,-81.203
534.3,-0.000189524,-81.2032
534.4,-0.000189527,-81.2034
534.5,-0.00018953,-81.2036
534.6,-0.000189532,-81.2037
534.7,-0.000189535,-81.2039
534.8,-0.000189537,-81.2041
534.9,-0.00018954,-81.2043
535,-0.000189542,-81.2044
535.1,-0.000189544,-81.2046
535.2,-0.000189547,-81.2048
535.3,-0.000189549,-81.205
535.4,-0.000189552,-81.2051
535.5,-0.000189554,-81.2053
535.6,-0.000189557,-81.2055
535.7,-0.000189559,-81.2057
535.8,-0.000189562,-81.2058
535.9,-0.000189564,-81.206
536,-0.000189566,-81.2062
536.1,-0.000189569,-81.2063
536.2,-0.000189571,-81.2065
536.3,-0.000189574,-81.2067
536.4,-0.000189576,-81.2069
536.5,-0.000189578,-81.207
536.6,-0.000189581,-81.2072
536.7,-0.000189583,-81.2074
536.8,-0.000189585,-81.2075
536.9,-0.000189588,-81.2077
537,-0.00018959,-81.2079
537.1,-0.000189592,-81.2081
537.2,-0.000189595,-81.2082
537.3,-0.000189597,-81.2084
537.4,-0.000189599,-81.2086
537.5,-0.000189602,-81.2087
537.6,-0.000189604,-81.2089
537.7,-0.000189606,-81.2091
537.8,-0.000189609,-81.2093
537.9,-0.000189611,-81.2094
538,-0.000189613,-81.2096
538.1,-0.000189615,-81.2098
538.2,-0.000189618,-81.2099
538.3,-0.00018962,-81.2101
538.4,-0.000189622,-81.2103
538.5,-0.000189624,-81.2104
538.6,-0.000189627,-81.2106
538.7,-0.000189629,-81.2108
538.8,-0.000189631,-81.211
538.9,-0.000189633,-81.2111
539,-0.000189635,-81.2113
539.1,-0.000189638,-81.2115
539.2,-0.00018964,-81.2116
539.3,-0.000189642,-81.2118
539.4,-0.000189644,-81.212
539.5,-0.000189646,-81.2121
539.6,-0.000189648,-81.2123
539.7,-0.000189651,-81.2125
539.8,-0.000189653,-81.2126
539.9,-0.000189655,-81.2128
540,-0.000189657,-81.213
540.1,-0.000189659,-81.2131
540.2,-0.000189661,-81.2133
540.3,-0.000189663,-81.2135
540.4,-0.000189666,-81.2136
540.5,-0.000189668,-81.2138
540.6,-0.00018967,-81.214
540.7,-0.000189672,-81.2141
540.8,-0.000189674,-81.2143
540.9,-0.000189676,-81.2145
541,-0.000189678,-81.2146
541.1,-0.00018968,-81.2148
541.2,-0.000189682,-81.215
541.3,-0.000189684,-81.2151
541.4,-0.000189686,-81.2153
541.5,-0.000189688,-81.2155
541.6,-0.00018969,-81.2156
541.7,-0.000189692,-81.2158
541.8,-0.000189694,-81.2159
541.9,-0.000189696,-81.2161
542,-0.000189698,-81.2163
542.1,-0.0001897,-81.2164
542.2,-0.000189702,-81.2166
542.3,-0.000189704,-81.2168
542.4,-0.000189706,-81.2169
542.5,-0.000189708,-81.2171
542.6,-0.00018971,-81.2173
542.7,-0.000189712,-81.2174
542.8,-0.000189714,-81.2176
542.9,-0.000189716,-81.2177
543,-0.000189718,-81.2179
543.1,-0.00018972,-81.2181
543.2,-0.000189722,-81.2182
543.3,-0.000189724,-81.2184
543.4,-0.000189726,-81.2186
543.5,-0.000189728,-81.2187
543.6,-0.00018973,-81.2189
543.7,-0.000189731,-81.219
543.8,-0.000189733,-81.2192
543.9,-0.000189735,-81.2194
544,-0.000189737,-81.2195
544.1,-0.000189739,-81.2197
544.2,-0.000189741,-81.2198
544.3,-0.000189743,-81.22
544.4,-0.000189745,-81.2202
544.5,-0.000189746,-81.2203
544.6,-0.000189748,-81.2205
544.7,-0.00018975,-81.2206
544.8,-0.000189752,-81.2208
544.9,-0.000189754,-81.221
545,-0.000189756,-81.2211
545.1,-0.000189757,-81.2213
545.2,-0.000189759,-81.2214
545.3,-0.000189761,-81.2216
545.4,-0.000189763,-81.2218
545.5,-0.000189765,-81.2219
545.6,-0.000189766,-81.2221
545.7,-0.000189768,-81.2222
545.8,-0.00018977,-81.2224
545.9,-0.000189772,-81.2226
546,-0.000189773,-81.2227
546.1,-0.000189775,-81.2229
546.2,-0.000189777,-81.223
546.3,-0.000189779,-81.2232
546.4,-0.00018978,-81.2233
546.5,-0.000189782,-81.2235
546.6,-0.000189784,-81.2237
546.7,-0.000189786,-81.2238
546.8,-0.000189787,-81.224
546.9,-0.000189789,-81.2241
547,-0.000189791,-81.2243
547.1,-0.000189792,-81.2244
547.2,-0.000189794,-81.2246
547.3,-0.000189796,-81.2248
547.4,-0.000189797,-81.2249
547.5,-0.000189799,-81.2251
547.6,-0.000189801,-81.2252
547.7,-0.000189802,-81.2254
547.8,-0.000189804,-81.2255
547.9,-0.000189806,-81.2257
548,-0.000189807,-81.2258
548.1,-0.000189809,-81.226
548.2,-0.000189811,-81.2262
548.3,-0.000189812,-81.2263
548.4,-0.000189814,-81.2265
548.5,-0.000189815,-81.2266
548.6,-0.000189817,-81.2268
548.7,-0.000189819,-81.2269
548.8,-0.00018982,-81.2271
548.9,-0.000189822,-81.2272
549,-0.000189823,-81.2274
549.1,-0.000189825,-81.2275
549.2,-0.000189827,-81.2277
549.3,-0.000189828,-81.2279
549.4,-0.00018983,-81.228
549.5,-0.000189831,-81.2282
549.6,-0.000189833,-81.2283
549.7,-0.000189834,-81.2285
549.8,-0.000189836,-81.2286
549.9,-0.000189838,-81.2288
550,-0.000189839,-81.2289
550.1,-0.000189841,-81.2291
550.2,-0.000189842,-81.2292
550.3,-0.000189844,-81.2294
550.4,-0.000189845,-81.2295
550.5,-0.000189847,-81.2297
550.6,-0.000189848,-81.2298
550.7,-0.00018985,-81.23
550.8,-0.000189851,-81.2301
550.9,-0.000189853,-81.2303
551,-0.000189854,-81.2304
551.1,-0.000189856,-81.2306
551.2,-0.000189857,-81.2307
551.3,-0.000189859,-81.2309
551.4,-0.00018986,-81.2311
551.5,-0.000189861,-81.2312
551.6,-0.000189863,-81.2314
551.7,-0.000189864,-81.2315
551.8,-0.000189866,-81.2317
551.9,-0.000189867,-81.2318
552,-0.000189869,-81.232
552.1,-0.00018987,-81.2321
552.2,-0.000189872,-81.2323
552.3,-0.000189873,-81.2324
552.4,-0.000189874,-81.2326
552.5,-0.000189876,-81.2327
552.6,-0.000189877,-81.2329
552.7,-0.000189879,-81.233
552.8,-0.00018988,-81.2331
552.9,-0.000189881,-81.2333
553,-0.000189883,-81.2334
553.1,-0.000189884,-81.2336
553.2,-0.000189885,-81.2337
553.3,-0.000189887,-81.2339
553.4,-0.000189888,-81.234
553.5,-0.00018989,-81.2342
553.6,-0.000189891,-81.2343
553.7,-0.000189892,-81.2345
553.8,-0.000189894,-81.2346
553.9,-0.000189895,-81.2348
554,-0.000189896,-81.2349
554.1,-0.000189898,-81.2351
554.2,-0.000189899,-81.2352
554.3,-0.0001899,-81.2354
554.4,-0.000189901,-81.2355
554.5,-0.000189903,-81.2357
554.6,-0.000189904,-81.2358
554.7,-0.000189905,-81.236
554.8,-0.000189907,-81.2361
554.9,-0.000189908,-81.2362
555,-0.000189909,-81.2364
555.1,-0.000189911,-81.2365
555.2,-0.000189912,-81.2367
555.3,-0.000189913,-81.2368
555.4,-0.000189914,-81.237
555.5,-0.000189916,-81.2371
555.6,-0.000189917,-81.2373
555.7,-0.000189918,-81.2374
555.8,-0.000189919,-81.2376
555.9,-0.000189921,-81.2377
556,-0.000189922,-81.2379
556.1,-0.000189923,-81.238
556.2,-0.000189924,-81.2381
556.3,-0.000189925,-81.2383
556.4,-0.000189927,-81.2384
556.5,-0.000189928,-81.2386
556.6,-0.000189929,-81.2387
556.7,-0.00018993,-81.2389
556.8,-0.000189931,-81.239
556.9,-0.000189933,-81.2392
557,-0.000189934,-81.2393
557.1,-0.000189935,-81.2394
557.2,-0.000189936,-81.2396
557.3,-0.000189937,-81.2397
557.4,-0.000189939,-81.2399
557.5,-0.00018994,-81.24
557.6,-0.000189941,-81.2402
557.7,-0.000189942,-81.2403
557.8,-0.000189943,-81.2404
557.9,-0.000189944,-81.2406
558,-0.000189945,-81.2407
558.1,-0.000189947,-81.2409
558.2,-0.000189948,-81.241
558.3,-0.000189949,-81.2412
558.4,-0.00018995,-81.2413
558.5,-0.000189951,-81.2414
558.6,-0.000189952,-81.2416
558.7,-0.000189953,-81.2417
558.8,-0.000189954,-81.2419
558.9,-0.000189956,-81.242
559,-0.000189957,-81.2421
559.1,-0.000189958,-81.2423
559.2,-0.000189959,-81.2424
559.3,-0.00018996,-81.2426
559.4,-0.000189961,-81.2427
559.5,-0.000189962,-81.2428
559.6,-0.000189963,-81.243
559.7,-0.000189964,-81.2431
559.8,-0.000189965,-81.2433
559.9,-0.000189966,-81.2434
560,-0.000189967,-81.2435
560.1,-0.000189968,-81.2437
560.2,-0.000189969,-81.2438
560.3,-0.000189971,-81.244
560.4,-0.000189972,-81.2441
560.5,-0.000189973,-81.2442
560.6,-0.000189974,-81.2444
560.7,-0.000189975,-81.2445
560.8,-0.000189976,-81.2447
560.9,-0.000189977,-81.2448
561,-0.000189978,-81.2449
561.1,-0.000189979,-81.2451
561.2,-0.00018998,-81.2452
561.3,-0.000189981,-81.2454
561.4,-0.000189982,-81.2455
561.5,-0.000189983,-81.2456
561.6,-0.000189984,-81.2458
561.7,-0.000189985,-81.2459
561.8,-0.000189986,-81.246
561.9,-0.000189987,-81.2462
562,-0.000189988,-81.2463
562.1,-0.000189989,-81.2465
562.2,-0.000189989,-81.2466
562.3,-0.00018999,-81.2467
562.4,-0.000189991,-81.2469
562.5,-0.000189992,-81.247
562.6,-0.000189993,-81.2471
562.7,-0.000189994,-81.2473
562.8,-0.000189995,-81.2474
562.9,-0.000189996,-81.2476
563,-0.000189997,-81.2477
563.1,-0.000189998,-81.2478
563.2,-0.000189999,-81.248
563.3,-0.00019,-81.2481
563.4,-0.000190001,-81.2482
563.5,-0.000190002,-81.2484
563.6,-0.000190002,-81.2485
563.7,-0.000190003,-81.2486
563.8,-0.000190004,-81.2488
563.9,-0.000190005,-81.2489
564,-0.000190006,-81.2491
564.1,-0.000190007,-81.2492
564.2,-0.000190008,-81.2493
564.3,-0.000190009,-81.2495
564.4,-0.00019001,-81.2496
564.5,-0.00019001,-81.2497
564.6,-0.000190011,-81.2499
564.7,-0.000190012,-81.25
564.8,-0.000190013,-81.2501
564.9,-0.000190014,-81.2503
565,-0.000190015,-81.2504
565.1,-0.000190016,-81.2505
565.2,-0.000190016,-81.2507
565.3,-0.000190017,-81.2508
565.4,-0.000190018,-81.2509
565.5,-0.000190019,-81.2511
565.6,-0.00019002,-81.2512
565.7,-0.000190021,-81.2513
565.8,-0.000190021,-81.2515
565.9,-0.000190022,-81.2516
566,-0.000190023,-81.2517
566.1,-0.000190024,-81.2519
566.2,-0.000190025,-81.252
566.3,-0.000190025,-81.2521
566.4,-0.000190026,-81.2523
566.5,-0.000190027,-81.2524
566.6,-0.000190028,-81.2525
566.7,-0.000190029,-81.2527
566.8,-0.000190029,-81.2528
566.9,-0.00019003,-81.2529
567,-0.000190031,-81.2531
567.1,-0.000190032,-81.2532
567.2,-0.000190032,-81.2533
567.3,-0.000190033,-81.2535
567.4,-0.000190034,-81.2536
567.5,-0.000190035,-81.2537
567.6,-0.000190035,-81.2539
567.7,-0.000190036,-81.254
567.8,-0.000190037,-81.2541
567.9,-0.000190038,-81.2542
568,-0.000190038,-81.2544
568.1,-0.000190039,-81.2545
568.2,-0.00019004,-81.2546
568.3,-0.000190041,-81.2548
568.4,-0.000190041,-81.2549
568.5,-0.000190042,-81.255
568.6,-0.000190043,-81.2552
568.7,-0.000190043,-81.2553
568.8,-0.000190044,-81.2554
568.9,-0.000190045,-81.2555
569,-0.000190046,-81.2557
569.1,-0.000190046,-81.2558
569.2,-0.000190047,-81.2559
569.3,-0.000190048,-81.2561
569.4,-0.000190048,-81.2562
569.5,-0.000190049,-81.2563
569.6,-0.00019005,-81.2565
569.7,-0.00019005,-81.2566
569.8,-0.000190051,-81.2567
569.9,-0.000190052,-81.2568
570,-0.000190052,-81.257
570.1,-0.000190053,-81.2571
570.2,-0.000190054,-81.2572
570.3,-0.000190054,-81.2574
570.4,-0.000190055,-81.2575
570.5,-0.000190056,-81.2576
570.6,-0.000190056,-81.2577
570.7,-0.000190057,-81.2579
570.8,-0.000190058,-81.258
570.9,-0.000190058,-81.2581
571,-0.000190059,-81.2583
571.1,-0.00019006,-81.2584
571.2,-0.00019006,-81.2585
571.3,-0.000190061,-81.2586
571.4,-0.000190061,-81.2588
571.5,-0.000190062,-81.2589
571.6,-0.000190063,-81.259
571.7,-0.000190063,-81.2591
571.8,-0.000190064,-81.2593
571.9,-0.000190064,-81.2594
572,-0.000190065,-81.2595
572.1,-0.000190066,-81.2596
572.2,-0.000190066,-81.2598
572.3,-0.000190067,-81.2599
572.4,-0.000190067,-81.26
572.5,-0.000190068,-81.2602
572.6,-0.000190069,-81.2603
572.7,-0.000190069,-81.2604
572.8,-0.00019007,-81.2605
572.9,-0.00019007,-81.2607
573,-0.000190071,-81.2608
573.1,-0.000190071,-81.2609
573.2,-0.000190072,-81.261
573.3,-0.000190072,-81.2612
573.4,-0.000190073,-81.2613
573.5,-0.000190074,-81.2614
573.6,-0.000190074,-81.2615
573.7,-0.000190075,-81.2617
573.8,-0.000190075,-81.2618
573.9,-0.000190076,-81.2619
574,-0.000190076,-81.262
574.1,-0.000190077,-81.2622
574.2,-0.000190077,-81.2623
574.3,-0.000190078,-81.2624
574.4,-0.000190078,-81.2625
574.5,-0.000190079,-81.2627
574.6,-0.000190079,-81.2628
574.7,-0.00019008,-81.2629
