environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
783.4,-0.000125926,-81.4062
783.5,-0.000125926,-81.4062
783.6,-0.000125925,-81.4062
783.7,-0.000125925,-81.4063
783.8,-0.000125925,-81.4063
783.9,-0.000125925,-81.4063
784,-0.000125924,-81.4063
784.1,-0.000125924,-81.4064
784.2,-0.000125924,-81.4064
784.3,-0.000125923,-81.4064
784.4,-0.000125923,-81.4065
784.5,-0.000125923,-81.4065
784.6,-0.000125922,-81.4065
784.7,-0.000125922,-81.4065
784.8,-0.000125922,-81.4066
784.9,-0.000125921,-81.4066
785,-0.000125921,-81.4066
785.1,-0.000125921,-81.4066
785.2,-0.000125921,-81.4067
785.3,-0.00012592,-81.4067
785.4,-0.00012592,-81.4067
785.5,-0.00012592,-81.4067
785.6,-0.000125919,-81.4068
785.7,-0.000125919,-81.4068
785.8,-0.000125919,-81.4068
785.9,-0.000125918,-81.4068
786,-0.000125918,-81.4069
786.1,-0.000125918,-81.4069
786.2,-0.000125917,-81.4069
786.3,-0.000125917,-81.4069
786.4,-0.000125917,-81.407
786.5,-0.000125917,-81.407
786.6,-0.000125916,-81.407
786.7,-0.000125916,-81.407
786.8,-0.000125916,-81.4071
786.9,-0.000125915,-81.4071
787,-0.000125915,-81.4071
787.1,-0.000125915,-81.4072
787.2,-0.000125914,-81.4072
787.3,-0.000125914,-81.4072
787.4,-0.000125914,-81.4072
787.5,-0.000125913,-81.4073
787.6,-0.000125913,-81.4073
787.7,-0.000125913,-81.4073
787.8,-0.000125913,-81.4073
787.9,-0.000125912,-81.4074
788,-0.000125912,-81.4074
788.1,-0.000125912,-81.4074
788.2,-0.000125911,-81.4074
788.3,-0.000125911,-81.4075
788.4,-0.000125911,-81.4075
788.5,-0.00012591,-81.4075
788.6,-0.00012591,-81.4075
788.7,-0.00012591,-81.4076
788.8,-0.00012591,-81.4076
788.9,-0.000125909,-81.4076
789,-0.000125909,-81.4076
789.1,-0.000125909,-81.4077
789.2,-0.000125908,-81.4077
789.3,-0.000125908,-81.4077
789.4,-0.000125908,-81.4077
789.5,-0.000125907,-81.4078
789.6,-0.000125907,-81.4078
789.7,-0.000125907,-81.4078
789.8,-0.000125907,-81.4078
789.9,-0.000125906,-81.4079
790,-0.000125906,-81.4079
790.1,-0.000125906,-81.4079
790.2,-0.000125905,-81.4079
790.3,-0.000125905,-81.408
790.4,-0.000125905,-81.408
790.5,-0.000125904,-81.408
790.6,-0.000125904,-81.408
790.7,-0.000125904,-81.4081
790.8,-0.000125903,-81.4081
790.9,-0.000125903,-81.4081
791,-0.000125903,-81.4081
791.1,-0.000125903,-81.4082
791.2,-0.000125902,-81.4082
791.3,-0.000125902,-81.4082
791.4,-0.000125902,-81.4082
791.5,-0.000125901,-81.4083
791.6,-0.000125901,-81.4083
791.7,-0.000125901,-81.4083
791.8,-0.0001259,-81.4083
791.9,-0.0001259,-81.4084
792,-0.0001259,-81.4084
792.1,-0.0001259,-81.4084
792.2,-0.000125899,-81.4084
792.3,-0.000125899,-81.4085
792.4,-0.000125899,-81.4085
792.5,-0.000125898,-81.4085
792.6,-0.000125898,-81.4085
792.7,-0.000125898,-81.4086
792.8,-0.000125898,-81.4086
792.9,-0.000125897,-81.4086
793,-0.000125897,-81.4086
793.1,-0.000125897,-81.4087
793.2,-0.000125896,-81.4087
793.3,-0.000125896,-81.4087
793.4,-0.000125896,-81.4087
793.5,-0.000125895,-81.4088
793.6,-0.000125895,-81.4088
793.7,-0.000125895,-81.4088
793.8,-0.000125895,-81.4088
793.9,-0.000125894,-81.4089
794,-0.000125894,-81.4089
794.1,-0.000125894,-81.4089
794.2,-0.000125893,-81.4089
794.3,-0.000125893,-81.409
794.4,-0.000125893,-81.409
794.5,-0.000125892,-81.409
794.6,-0.000125892,-81.409
794.7,-0.000125892,-81.4091
794.8,-0.000125892,-81.4091
794.9,-0.000125891,-81.4091
795,-0.000125891,-81.4091
795.1,-0.000125891,-81.4092
795.2,-0.00012589,-81.4092
795.3,-0.00012589,-81.4092
795.4,-0.00012589,-81.4092
795.5,-0.00012589,-81.4093
795.6,-0.000125889,-81.4093
795.7,-0.000125889,-81.4093
795.8,-0.000125889,-81.4093
795.9,-0.000125888,-81.4094
796,-0.000125888,-81.4094
796.1,-0.000125888,-81.4094
796.2,-0.000125887,-81.4094
796.3,-0.000125887,-81.4095
796.4,-0.000125887,-81.4095
796.5,-0.000125887,-81.4095
796.6,-0.000125886,-81.4095
796.7,-0.000125886,-81.4095
796.8,-0.000125886,-81.4096
796.9,-0.000125885,-81.4096
797,-0.000125885,-81.4096
797.1,-0.000125885,-81.4096
797.2,-0.000125885,-81.4097
797.3,-0.000125884,-81.4097
797.4,-0.000125884,-81.4097
797.5,-0.000125884,-81.4097
797.6,-0.000125883,-81.4098
797.7,-0.000125883,-81.4098
797.8,-0.000125883,-81.4098
797.9,-0.000125882,-81.4098
798,-0.000125882,-81.4099
798.1,-0.000125882,-81.4099
798.2,-0.000125882,-81.4099
798.3,-0.000125881,-81.4099
798.4,-0.000125881,-81.41
798.5,-0.000125881,-81.41
798.6,-0.00012588,-81.41
798.7,-0.00012588,-81.41
798.8,-0.00012588,-81.4101
798.9,-0.00012588,-81.4101
799,-0.000125879,-81.4101
799.1,-0.000125879,-81.4101
799.2,-0.000125879,-81.4101
799.3,-0.000125878,-81.4102
799.4,-0.000125878,-81.4102
799.5,-0.000125878,-81.4102
799.6,-0.000125878,-81.4102
799.7,-0.000125877,-81.4103
799.8,-0.000125877,-81.4103
799.9,-0.000125877,-81.4103
800,-0.000125876,-81.4103
800.1,-0.000125876,-81.4104
800.2,-0.000125876,-81.4104
800.3,-0.000125876,-81.4104
800.4,-0.000125875,-81.4104
800.5,-0.000125875,-81.4105
800.6,-0.000125875,-81.4105
800.7,-0.000125874,-81.4105
800.8,-0.000125874,-81.4105
800.9,-0.000125874,-81.4106
801,-0.000125873,-81.4106
801.1,-0.000125873,-81.4106
801.2,-0.000125873,-81.4106
801.3,-0.000125873,-81.4106
801.4,-0.000125872,-81.4107
801.5,-0.000125872,-81.4107
801.6,-0.000125872,-81.4107
801.7,-0.000125871,-81.4107
801.8,-0.000125871,-81.4108
801.9,-0.000125871,-81.4108
802,-0.000125871,-81.4108
802.1,-0.00012587,-81.4108
802.2,-0.00012587,-81.4109
802.3,-0.00012587,-81.4109
802.4,-0.000125869,-81.4109
802.5,-0.000125869,-81.4109
802.6,-0.000125869,-81.411
802.7,-0.000125869,-81.411
802.8,-0.000125868,-81.411
802.9,-0.000125868,-81.411
803,-0.000125868,-81.411
803.1,-0.000125867,-81.4111
803.2,-0.000125867,-81.4111
803.3,-0.000125867,-81.4111
803.4,-0.000125867,-81.4111
803.5,-0.000125866,-81.4112
803.6,-0.000125866,-81.4112
803.7,-0.000125866,-81.4112
803.8,-0.000125865,-81.4112
803.9,-0.000125865,-81.4113
804,-0.000125865,-81.4113
804.1,-0.000125865,-81.4113
804.2,-0.000125864,-81.4113
804.3,-0.000125864,-81.4113
804.4,-0.000125864,-81.4114
804.5,-0.000125863,-81.4114
804.6,-0.000125863,-81.4114
804.7,-0.000125863,-81.4114
804.8,-0.000125863,-81.4115
804.9,-0.000125862,-81.4115
805,-0.000125862,-81.4115
805.1,-0.000125862,-81.4115
805.2,-0.000125862,-81.4116
805.3,-0.000125861,-81.4116
805.4,-0.000125861,-81.4116
805.5,-0.000125861,-81.4116
805.6,-0.00012586,-81.4116
805.7,-0.00012586,-81.4117
805.8,-0.00012586,-81.4117
805.9,-0.00012586,-81.4117
806,-0.000125859,-81.4117
806.1,-0.000125859,-81.4118
806.2,-0.000125859,-81.4118
806.3,-0.000125858,-81.4118
806.4,-0.000125858,-81.4118
806.5,-0.000125858,-81.4119
806.6,-0.000125858,-81.4119
806.7,-0.000125857,-81.4119
806.8,-0.000125857,-81.4119
806.9,-0.000125857,-81.4119
807,-0.000125856,-81.412
807.1,-0.000125856,-81.412
807.2,-0.000125856,-81.412
807.3,-0.000125856,-81.412
807.4,-0.000125855,-81.4121
807.5,-0.000125855,-81.4121
807.6,-0.000125855,-81.4121
807.7,-0.000125854,-81.4121
807.8,-0.000125854,-81.4121
807.9,-0.000125854,-81.4122
808,-0.000125854,-81.4122
808.1,-0.000125853,-81.4122
808.2,-0.000125853,-81.4122
808.3,-0.000125853,-81.4123
808.4,-0.000125853,-81.4123
808.5,-0.000125852,-81.4123
808.6,-0.000125852,-81.4123
808.7,-0.000125852,-81.4124
808.8,-0.000125851,-81.4124
808.9,-0.000125851,-81.4124
809,-0.000125851,-81.4124
809.1,-0.000125851,-81.4124
809.2,-0.00012585,-81.4125
809.3,-0.00012585,-81.4125
809.4,-0.00012585,-81.4125
809.5,-0.000125849,-81.4125
809.6,-0.000125849,-81.4126
809.7,-0.000125849,-81.4126
809.8,-0.000125849,-81.4126
809.9,-0.000125848,-81.4126
810,-0.000125848,-81.4126
810.1,-0.000125848,-81.4127
810.2,-0.000125848,-81.4127
810.3,-0.000125847,-81.4127
810.4,-0.000125847,-81.4127
810.5,-0.000125847,-81.4128
810.6,-0.000125846,-81.4128
810.7,-0.000125846,-81.4128
810.8,-0.000125846,-81.4128
810.9,-0.000125846,-81.4128
811,-0.000125845,-81.4129
811.1,-0.000125845,-81.4129
811.2,-0.000125845,-81.4129
811.3,-0.000125844,-81.4129
811.4,-0.000125844,-81.413
811.5,-0.000125844,-81.413
811.6,-0.000125844,-81.413
811.7,-0.000125843,-81.413
811.8,-0.000125843,-81.413
811.9,-0.000125843,-81.4131
812,-0.000125843,-81.4131
812.1,-0.000125842,-81.4131
812.2,-0.000125842,-81.4131
812.3,-0.000125842,-81.4132
812.4,-0.000125841,-81.4132
812.5,-0.000125841,-81.4132
812.6,-0.000125841,-81.4132
812.7,-0.000125841,-81.4132
812.8,-0.00012584,-81.4133
812.9,-0.00012584,-81.4133
813,-0.00012584,-81.4133
813.1,-0.00012584,-81.4133
813.2,-0.000125839,-81.4134
813.3,-0.000125839,-81.4134
813.4,-0.000125839,-81.4134
813.5,-0.000125838,-81.4134
813.6,-0.000125838,-81.4134
813.7,-0.000125838,-81.4135
813.8,-0.000125838,-81.4135
813.9,-0.000125837,-81.4135
814,-0.000125837,-81.4135
814.1,-0.000125837,-81.4136
814.2,-0.000125837,-81.4136
814.3,-0.000125836,-81.4136
814.4,-0.000125836,-81.4136
814.5,-0.000125836,-81.4136
814.6,-0.000125835,-81.4137
814.7,-0.000125835,-81.4137
814.8,-0.000125835,-81.4137
814.9,-0.000125835,-81.4137
815,-0.000125834,-81.4137
815.1,-0.000125834,-81.4138
815.2,-0.000125834,-81.4138
815.3,-0.000125834,-81.4138
815.4,-0.000125833,-81.4138
815.5,-0.000125833,-81.4139
815.6,-0.000125833,-81.4139
815.7,-0.000125832,-81.4139
815.8,-0.000125832,-81.4139
815.9,-0.000125832,-81.4139
816,-0.000125832,-81.414
816.1,-0.000125831,-81.414
816.2,-0.000125831,-81.414
816.3,-0.000125831,-81.414
816.4,-0.000125831,-81.4141
816.5,-0.00012583,-81.4141
816.6,-0.00012583,-81.4141
816.7,-0.00012583,-81.4141
816.8,-0.00012583,-81.4141
816.9,-0.000125829,-81.4142
817,-0.000125829,-81.4142
817.1,-0.000125829,-81.4142
817.2,-0.000125828,-81.4142
817.3,-0.000125828,-81.4142
817.4,-0.000125828,-81.4143
817.5,-0.000125828,-81.4143
817.6,-0.000125827,-81.4143
817.7,-0.000125827,-81.4143
817.8,-0.000125827,-81.4144
817.9,-0.000125827,-81.4144
818,-0.000125826,-81.4144
818.1,-0.000125826,-81.4144
818.2,-0.000125826,-81.4144
818.3,-0.000125825,-81.4145
818.4,-0.000125825,-81.4145
818.5,-0.000125825,-81.4145
818.6,-0.000125825,-81.4145
818.7,-0.000125824,-81.4145
818.8,-0.000125824,-81.4146
818.9,-0.000125824,-81.4146
819,-0.000125824,-81.4146
819.1,-0.000125823,-81.4146
819.2,-0.000125823,-81.4146
819.3,-0.000125823,-81.4147
819.4,-0.000125823,-81.4147
819.5,-0.000125822,-81.4147
819.6,-0.000125822,-81.4147
819.7,-0.000125822,-81.4148
819.8,-0.000125821,-81.4148
819.9,-0.000125821,-81.4148
820,-0.000125821,-81.4148
820.1,-0.000125821,-81.4148
820.2,-0.00012582,-81.4149
820.3,-0.00012582,-81.4149
820.4,-0.00012582,-81.4149
820.5,-0.00012582,-81.4149
820.6,-0.000125819,-81.4149
820.7,-0.000125819,-81.415
820.8,-0.000125819,-81.415
820.9,-0.000125819,-81.415
821,-0.000125818,-81.415
821.1,-0.000125818,-81.4151
821.2,-0.000125818,-81.4151
821.3,-0.000125818,-81.4151
821.4,-0.000125817,-81.4151
821.5,-0.000125817,-81.4151
821.6,-0.000125817,-81.4152
821.7,-0.000125816,-81.4152
821.8,-0.000125816,-81.4152
821.9,-0.000125816,-81.4152
822,-0.000125816,-81.4152
822.1,-0.000125815,-81.4153
822.2,-0.000125815,-81.4153
822.3,-0.000125815,-81.4153
822.4,-0.000125815,-81.4153
822.5,-0.000125814,-81.4153
822.6,-0.000125814,-81.4154
822.7,-0.000125814,-81.4154
822.8,-0.000125814,-81.4154
822.9,-0.000125813,-81.4154
823,-0.000125813,-81.4154
823.1,-0.000125813,-81.4155
823.2,-0.000125813,-81.4155
823.3,-0.000125812,-81.4155
823.4,-0.000125812,-81.4155
823.5,-0.000125812,-81.4155
823.6,-0.000125811,-81.4156
823.7,-0.000125811,-81.4156
823.8,-0.000125811,-81.4156
823.9,-0.000125811,-81.4156
824,-0.00012581,-81.4157
824.1,-0.00012581,-81.4157
824.2,-0.00012581,-81.4157
824.3,-0.00012581,-81.4157
824.4,-0.000125809,-81.4157
824.5,-0.000125809,-81.4158
824.6,-0.000125809,-81.4158
824.7,-0.000125809,-81.4158
824.8,-0.000125808,-81.4158
824.9,-0.000125808,-81.4158
825,-0.000125808,-81.4159
825.1,-0.000125808,-81.4159
825.2,-0.000125807,-81.4159
825.3,-0.000125807,-81.4159
825.4,-0.000125807,-81.4159
825.5,-0.000125807,-81.416
825.6,-0.000125806,-81.416
825.7,-0.000125806,-81.416
825.8,-0.000125806,-81.416
825.9,-0.000125806,-81.416
826,-0.000125805,-81.4161
826.1,-0.000125805,-81.4161
826.2,-0.000125805,-81.4161
826.3,-0.000125804,-81.4161
826.4,-0.000125804,-81.4161
826.5,-0.000125804,-81.4162
826.6,-0.000125804,-81.4162
826.7,-0.000125803,-81.4162
826.8,-0.000125803,-81.4162
826.9,-0.000125803,-81.4162
827,-0.000125803,-81.4163
827.1,-0.000125802,-81.4163
827.2,-0.000125802,-81.4163
827.3,-0.000125802,-81.4163
827.4,-0.000125802,-81.4163
827.5,-0.000125801,-81.4164
827.6,-0.000125801,-81.4164
827.7,-0.000125801,-81.4164
827.8,-0.000125801,-81.4164
827.9,-0.0001258,-81.4164
828,-0.0001258,-81.4165
828.1,-0.0001258,-81.4165
828.2,-0.0001258,-81.4165
828.3,-0.000125799,-81.4165
828.4,-0.000125799,-81.4165
828.5,-0.000125799,-81.4166
828.6,-0.000125799,-81.4166
828.7,-0.000125798,-81.4166
828.8,-0.000125798,-81.4166
828.9,-0.000125798,-81.4166
829,-0.000125798,-81.4167
829.1,-0.000125797,-81.4167
829.2,-0.000125797,-81.4167
829.3,-0.000125797,-81.4167
829.4,-0.000125797,-81.4167
829.5,-0.000125796,-81.4168
829.6,-0.000125796,-81.4168
829.7,-0.000125796,-81.4168
829.8,-0.000125796,-81.4168
829.9,-0.000125795,-81.4168
830,-0.000125795,-81.4169
830.1,-0.000125795,-81.4169
830.2,-0.000125795,-81.4169
830.3,-0.000125794,-81.4169
830.4,-0.000125794,-81.4169
830.5,-0.000125794,-81.417
830.6,-0.000125793,-81.417
830.7,-0.000125793,-81.417
830.8,-0.000125793,-81.417
830.9,-0.000125793,-81.417
831,-0.000125792,-81.4171
831.1,-0.000125792,-81.4171
831.2,-0.000125792,-81.4171
831.3,-0.000125792,-81.4171
831.4,-0.000125791,-81.4171
831.5,-0.000125791,-81.4172
831.6,-0.000125791,-81.4172
831.7,-0.000125791,-81.4172
831.8,-0.00012579,-81.4172
831.9,-0.00012579,-81.4172
832,-0.00012579,-81.4173
832.1,-0.00012579,-81.4173
832.2,-0.000125789,-81.4173
832.3,-0.000125789,-81.4173
832.4,-0.000125789,-81.4173
832.5,-0.000125789,-81.4174
832.6,-0.000125788,-81.4174
832.7,-0.000125788,-81.4174
832.8,-0.000125788,-81.4174
832.9,-0.000125788,-81.4174
833,-0.000125787,-81.4175
833.1,-0.000125787,-81.4175
833.2,-0.000125787,-81.4175
833.3,-0.000125787,-81.4175
833.4,-0.000125786,-81.4175
833.5,-0.000125786,-81.4176
833.6,-0.000125786,-81.4176
833.7,-0.000125786,-81.4176
833.8,-0.000125785,-81.4176
833.9,-0.000125785,-81.4176
834,-0.000125785,-81.4177
834.1,-0.000125785,-81.4177
834.2,-0.000125784,-81.4177
834.3,-0.000125784,-81.4177
834.4,-0.000125784,-81.4177
834.5,-0.000125784,-81.4178
834.6,-0.000125783,-81.4178
834.7,-0.000125783,-81.4178
834.8,-0.000125783,-81.4178
834.9,-0.000125783,-81.4178
835,-0.000125782,-81.4178
835.1,-0.000125782,-81.4179
835.2,-0.000125782,-81.4179
835.3,-0.000125782,-81.4179
835.4,-0.000125781,-81.4179
835.5,-0.000125781,-81.4179
835.6,-0.000125781,-81.418
835.7,-0.000125781,-81.418
835.8,-0.00012578,-81.418
835.9,-0.00012578,-81.418
836,-0.00012578,-81.418
836.1,-0.00012578,-81.4181
836.2,-0.00012578,-81.4181
836.3,-0.000125779,-81.4181
836.4,-0.000125779,-81.4181
836.5,-0.000125779,-81.4181
836.6,-0.000125779,-81.4182
836.7,-0.000125778,-81.4182
836.8,-0.000125778,-81.4182
836.9,-0.000125778,-81.4182
837,-0.000125778,-81.4182
837.1,-0.000125777,-81.4183
837.2,-0.000125777,-81.4183
837.3,-0.000125777,-81.4183
837.4,-0.000125777,-81.4183
837.5,-0.000125776,-81.4183
837.6,-0.000125776,-81.4183
837.7,-0.000125776,-81.4184
837.8,-0.000125776,-81.4184
837.9,-0.000125775,-81.4184
838,-0.000125775,-81.4184
838.1,-0.000125775,-81.4184
838.2,-0.000125775,-81.4185
838.3,-0.000125774,-81.4185
838.4,-0.000125774,-81.4185
838.5,-0.000125774,-81.4185
838.6,-0.000125774,-81.4185
838.7,-0.000125773,-81.4186
838.8,-0.000125773,-81.4186
838.9,-0.000125773,-81.4186
839,-0.000125773,-81.4186
839.1,-0.000125772,-81.4186
839.2,-0.000125772,-81.4187
839.3,-0.000125772,-81.4187
839.4,-0.000125772,-81.4187
839.5,-0.000125771,-81.4187
839.6,-0.000125771,-81.4187
839.7,-0.000125771,-81.4187
839.8,-0.000125771,-81.4188
839.9,-0.00012577,-81.4188
840,-0.00012577,-81.4188
840.1,-0.00012577,-81.4188
840.2,-0.00012577,-81.4188
840.3,-0.000125769,-81.4189
840.4,-0.000125769,-81.4189
840.5,-0.000125769,-81.4189
840.6,-0.000125769,-81.4189
840.7,-0.000125769,-81.4189
840.8,-0.000125768,-81.419
840.9,-0.000125768,-81.419
841,-0.000125768,-81.419
841.1,-0.000125768,-81.419
841.2,-0.000125767,-81.419
841.3,-0.000125767,-81.419
841.4,-0.000125767,-81.4191
841.5,-0.000125767,-81.4191
841.6,-0.000125766,-81.4191
841.7,-0.000125766,-81.4191
841.8,-0.000125766,-81.4191
841.9,-0.000125766,-81.4192
842,-0.000125765,-81.4192
842.1,-0.000125765,-81.4192
842.2,-0.000125765,-81.4192
842.3,-0.000125765,-81.4192
842.4,-0.000125764,-81.4192
842.5,-0.000125764,-81.4193
842.6,-0.000125764,-81.4193
842.7,-0.000125764,-81.4193
842.8,-0.000125763,-81.4193
842.9,-0.000125763,-81.4193
843,-0.000125763,-81.4194
843.1,-0.000125763,-81.4194
843.2,-0.000125763,-81.4194
843.3,-0.000125762,-81.4194
843.4,-0.000125762,-81.4194
843.5,-0.000125762,-81.4195
843.6,-0.000125762,-81.4195
843.7,-0.000125761,-81.4195
843.8,-0.000125761,-81.4195
843.9,-0.000125761,-81.4195
844,-0.000125761,-81.4195
844.1,-0.00012576,-81.4196
844.2,-0.00012576,-81.4196
844.3,-0.00012576,-81.4196
844.4,-0.00012576,-81.4196
844.5,-0.000125759,-81.4196
844.6,-0.000125759,-81.4197
844.7,-0.000125759,-81.4197
844.8,-0.000125759,-81.4197
844.9,-0.000125758,-81.4197
845,-0.000125758,-81.4197
845.1,-0.000125758,-81.4197
845.2,-0.000125758,-81.4198
845.3,-0.000125758,-81.4198
845.4,-0.000125757,-81.4198
845.5,-0.000125757,-81.4198
845.6,-0.000125757,-81.4198
845.7,-0.000125757,-81.4199
845.8,-0.000125756,-81.4199
845.9,-0.000125756,-81.4199
846,-0.000125756,-81.4199
846.1,-0.000125756,-81.4199
846.2,-0.000125755,-81.4199
846.3,-0.000125755,-81.42
846.4,-0.000125755,-81.42
846.5,-0.000125755,-81.42
846.6,-0.000125754,-81.42
846.7,-0.000125754,-81.42
846.8,-0.000125754,-81.4201
846.9,-0.000125754,-81.4201
847,-0.000125754,-81.4201
847.1,-0.000125753,-81.4201
847.2,-0.000125753,-81.4201
847.3,-0.000125753,-81.4201
847.4,-0.000125753,-81.4202
847.5,-0.000125752,-81.4202
847.6,-0.000125752,-81.4202
847.7,-0.000125752,-81.4202
847.8,-0.000125752,-81.4202
847.9,-0.000125751,-81.4202
848,-0.000125751,-81.4203
848.1,-0.000125751,-81.4203
848.2,-0.000125751,-81.4203
848.3,-0.00012575,-81.4203
848.4,-0.00012575,-81.4203
848.5,-0.00012575,-81.4204
848.6,-0.00012575,-81.4204
848.7,-0.00012575,-81.4204
848.8,-0.000125749,-81.4204
848.9,-0.000125749,-81.4204
849,-0.000125749,-81.4204
849.1,-0.000125749,-81.4205
849.2,-0.000125748,-81.4205
849.3,-0.000125748,-81.4205
849.4,-0.000125748,-81.4205
849.5,-0.000125748,-81.4205
849.6,-0.000125747,-81.4206
849.7,-0.000125747,-81.4206
849.8,-0.000125747,-81.4206
849.9,-0.000125747,-81.4206
850,-0.000125747,-81.4206
850.1,-0.000125746,-81.4206
850.2,-0.000125746,-81.4207
850.3,-0.000125746,-81.4207
850.4,-0.000125746,-81.4207
850.5,-0.000125745,-81.4207
850.6,-0.000125745,-81.4207
850.7,-0.000125745,-81.4207
850.8,-0.000125745,-81.4208
850.9,-0.000125744,-81.4208
851,-0.000125744,-81.4208
851.1,-0.000125744,-81.4208
851.2,-0.000125744,-81.4208
851.3,-0.000125744,-81.4209
851.4,-0.000125743,-81.4209
851.5,-0.000125743,-81.4209
851.6,-0.000125743,-81.4209
851.7,-0.000125743,-81.4209
851.8,-0.000125742,-81.4209
851.9,-0.000125742,-81.421
852,-0.000125742,-81.421
852.1,-0.000125742,-81.421
852.2,-0.000125741,-81.421
852.3,-0.000125741,-81.421
852.4,-0.000125741,-81.421
852.5,-0.000125741,-81.4211
852.6,-0.000125741,-81.4211
852.7,-0.00012574,-81.4211
852.8,-0.00012574,-81.4211
852.9,-0.00012574,-81.4211
853,-0.00012574,-81.4212
853.1,-0.000125739,-81.4212
853.2,-0.000125739,-81.4212
853.3,-0.000125739,-81.4212
853.4,-0.000125739,-81.4212
853.5,-0.000125738,-81.4212
853.6,-0.000125738,-81.4213
853.7,-0.000125738,-81.4213
853.8,-0.000125738,-81.4213
853.9,-0.000125738,-81.4213
854,-0.000125737,-81.4213
854.1,-0.000125737,-81.4213
854.2,-0.000125737,-81.4214
854.3,-0.000125737,-81.4214
854.4,-0.000125736,-81.4214
854.5,-0.000125736,-81.4214
854.6,-0.000125736,-81.4214
854.7,-0.000125736,-81.4214
854.8,-0.000125736,-81.4215
854.9,-0.000125735,-81.4215
855,-0.000125735,-81.4215
855.1,-0.000125735,-81.4215
855.2,-0.000125735,-81.4215
855.3,-0.000125734,-81.4215
855.4,-0.000125734,-81.4216
855.5,-0.000125734,-81.4216
855.6,-0.000125734,-81.4216
855.7,-0.000125734,-81.4216
855.8,-0.000125733,-81.4216
855.9,-0.000125733,-81.4217
856,-0.000125733,-81.4217
856.1,-0.000125733,-81.4217
856.2,-0.000125732,-81.4217
856.3,-0.000125732,-81.4217
856.4,-0.000125732,-81.4217
856.5,-0.000125732,-81.4218
856.6,-0.000125731,-81.4218
856.7,-0.000125731,-81.4218
856.8,-0.000125731,-81.4218
856.9,-0.000125731,-81.4218
857,-0.000125731,-81.4218
857.1,-0.00012573,-81.4219
857.2,-0.00012573,-81.4219
857.3,-0.00012573,-81.4219
857.4,-0.00012573,-81.4219
857.5,-0.000125729,-81.4219
857.6,-0.000125729,-81.4219
857.7,-0.000125729,-81.422
857.8,-0.000125729,-81.422
857.9,-0.000125729,-81.422
858,-0.000125728,-81.422
858.1,-0.000125728,-81.422
858.2,-0.000125728,-81.422
858.3,-0.000125728,-81.4221
858.4,-0.000125727,-81.4221
858.5,-0.000125727,-81.4221
858.6,-0.000125727,-81.4221
858.7,-0.000125727,-81.4221
858.8,-0.000125727,-81.4221
858.9,-0.000125726,-81.4222
859,-0.000125726,-81.4222
859.1,-0.000125726,-81.4222
859.2,-0.000125726,-81.4222
859.3,-0.000125725,-81.4222
859.4,-0.000125725,-81.4222
859.5,-0.000125725,-81.4223
859.6,-0.000125725,-81.4223
859.7,-0.000125725,-81.4223
859.8,-0.000125724,-81.4223
859.9,-0.000125724,-81.4223
860,-0.000125724,-81.4223
860.1,-0.000125724,-81.4224
860.2,-0.000125723,-81.4224
860.3,-0.000125723,-81.4224
860.4,-0.000125723,-81.4224
860.5,-0.000125723,-81.4224
860.6,-0.000125723,-81.4224
860.7,-0.000125722,-81.4225
860.8,-0.000125722,-81.4225
860.9,-0.000125722,-81.4225
861,-0.000125722,-81.4225
861.1,-0.000125722,-81.4225
861.2,-0.000125721,-81.4225
861.3,-0.000125721,-81.4226
861.4,-0.000125721,-81.4226
861.5,-0.000125721,-81.4226
861.6,-0.00012572,-81.4226
861.7,-0.00012572,-81.4226
861.8,-0.00012572,-81.4226
861.9,-0.00012572,-81.4227
862,-0.00012572,-81.4227
862.1,-0.000125719,-81.4227
862.2,-0.000125719,-81.4227
862.3,-0.000125719,-81.4227
862.4,-0.000125719,-81.4227
862.5,-0.000125718,-81.4228
862.6,-0.000125718,-81.4228
862.7,-0.000125718,-81.4228
862.8,-0.000125718,-81.4228
862.9,-0.000125718,-81.4228
863,-0.000125717,-81.4228
863.1,-0.000125717,-81.4229
863.2,-0.000125717,-81.4229
863.3,-0.000125717,-81.4229
863.4,-0.000125716,-81.4229
863.5,-0.000125716,-81.4229
863.6,-0.000125716,-81.4229
863.7,-0.000125716,-81.423
863.8,-0.000125716,-81.423
863.9,-0.000125715,-81.423
864,-0.000125715,-81.423
864.1,-0.000125715,-81.423
864.2,-0.000125715,-81.423
864.3,-0.000125715,-81.4231
864.4,-0.000125714,-81.4231
864.5,-0.000125714,-81.4231
864.6,-0.000125714,-81.4231
864.7,-0.000125714,-81.4231
864.8,-0.000125713,-81.4231
864.9,-0.000125713,-81.4232
865,-0.000125713,-81.4232
865.1,-0.000125713,-81.4232
865.2,-0.000125713,-81.4232
865.3,-0.000125712,-81.4232
865.4,-0.000125712,-81.4232
865.5,-0.000125712,-81.4232
865.6,-0.000125712,-81.4233
865.7,-0.000125712,-81.4233
865.8,-0.000125711,-81.4233
865.9,-0.000125711,-81.4233
866,-0.000125711,-81.4233
866.1,-0.000125711,-81.4233
866.2,-0.00012571,-81.4234
866.3,-0.00012571,-81.4234
866.4,-0.00012571,-81.4234
866.5,-0.00012571,-81.4234
866.6,-0.00012571,-81.4234
866.7,-0.000125709,-81.4234
866.8,-0.000125709,-81.4235
